t0,t1,asset,weight,expected_portfolio_return x1000,realized_portfolio_return x1000,objective,is_robust
2023-04-19,2023-04-26,commodities:GC=F,1.0,31,-10,-0.02709524428959802,0
2023-04-19,2023-04-26,commodities:HG=F,0.0,31,-10,-0.02709524428959802,0
2023-04-19,2023-04-26,commodities:SI=F,0.0,31,-10,-0.02709524428959802,0
2023-04-26,2023-05-03,commodities:GC=F,0.0,37,-8,-0.058464554653562345,0
2023-04-26,2023-05-03,commodities:HG=F,1.0,37,-8,-0.058464554653562345,0
2023-04-26,2023-05-03,commodities:SI=F,0.0,37,-8,-0.058464554653562345,0
2023-05-03,2023-05-10,commodities:GC=F,0.0,592,-22,0.4648301654360521,0
2023-05-03,2023-05-10,commodities:HG=F,0.0,592,-22,0.4648301654360521,0
2023-05-03,2023-05-10,commodities:SI=F,1.0,592,-22,0.4648301654360521,0
2023-05-10,2023-05-17,commodities:GC=F,0.0,306,12,0.21349607112343783,0
2023-05-10,2023-05-17,commodities:HG=F,1.0,306,12,0.21349607112343783,0
2023-05-10,2023-05-17,commodities:SI=F,0.0,306,12,0.21349607112343783,0
2023-05-17,2023-05-24,commodities:GC=F,0.0,391,-33,0.30028583860596975,0
2023-05-17,2023-05-24,commodities:HG=F,0.8836013980856168,391,-33,0.30028583860596975,0
2023-05-17,2023-05-24,commodities:SI=F,0.11639860191438327,391,-33,0.30028583860596975,0
2023-05-24,2023-06-01,commodities:GC=F,0.0,375,34,0.28192191986082854,0
2023-05-24,2023-06-01,commodities:HG=F,1.0,375,34,0.28192191986082854,0
2023-05-24,2023-06-01,commodities:SI=F,0.0,375,34,0.28192191986082854,0
2023-06-01,2023-06-08,commodities:GC=F,0.0,204,25,0.07975954027300988,0
2023-06-01,2023-06-08,commodities:HG=F,0.0,204,25,0.07975954027300988,0
2023-06-01,2023-06-08,commodities:SI=F,1.0,204,25,0.07975954027300988,0
2023-06-08,2023-06-15,commodities:GC=F,1.0,77,-2,0.020973197423423733,0
2023-06-08,2023-06-15,commodities:HG=F,0.0,77,-2,0.020973197423423733,0
2023-06-08,2023-06-15,commodities:SI=F,0.0,77,-2,0.020973197423423733,0
2023-06-15,2023-06-23,commodities:GC=F,0.0,177,-20,0.08608539652375788,0
2023-06-15,2023-06-23,commodities:HG=F,1.0,177,-20,0.08608539652375788,0
2023-06-15,2023-06-23,commodities:SI=F,0.0,177,-20,0.08608539652375788,0
2023-06-23,2023-06-30,commodities:GC=F,0.0,680,-12,0.5897520095826503,0
2023-06-23,2023-06-30,commodities:HG=F,1.0,680,-12,0.5897520095826503,0
2023-06-23,2023-06-30,commodities:SI=F,0.0,680,-12,0.5897520095826503,0
2023-06-30,2023-07-10,commodities:GC=F,1.0,80,1,0.023488902061792518,0
2023-06-30,2023-07-10,commodities:HG=F,0.0,80,1,0.023488902061792518,0
2023-06-30,2023-07-10,commodities:SI=F,0.0,80,1,0.023488902061792518,0
2023-07-10,2023-07-17,commodities:GC=F,0.0,512,73,0.38340200741507624,0
2023-07-10,2023-07-17,commodities:HG=F,0.0,512,73,0.38340200741507624,0
2023-07-10,2023-07-17,commodities:SI=F,1.0,512,73,0.38340200741507624,0
2023-07-17,2023-07-24,commodities:GC=F,0.6805481858778542,410,-4,0.1551881481582786,1
2023-07-17,2023-07-24,commodities:HG=F,0.3050265641584864,410,-4,0.1551881481582786,1
2023-07-17,2023-07-24,commodities:SI=F,0.014425249963659341,410,-4,0.1551881481582786,1
2023-07-24,2023-07-31,commodities:GC=F,0.0,786,7,0.2444169699070161,1
2023-07-24,2023-07-31,commodities:HG=F,0.0,786,7,0.2444169699070161,1
2023-07-24,2023-07-31,commodities:SI=F,1.0,786,7,0.2444169699070161,1
2023-07-31,2023-08-07,commodities:GC=F,0.0,394,-22,0.02377324912674566,1
2023-07-31,2023-08-07,commodities:HG=F,0.9245001909081645,394,-22,0.02377324912674566,1
2023-07-31,2023-08-07,commodities:SI=F,0.07549980909183547,394,-22,0.02377324912674566,1
2023-08-07,2023-08-14,commodities:GC=F,0.7849736515241464,36,-6,-0.1919296315519649,1
2023-08-07,2023-08-14,commodities:HG=F,0.21502634847585358,36,-6,-0.1919296315519649,1
2023-08-07,2023-08-14,commodities:SI=F,0.0,36,-6,-0.1919296315519649,1
2023-08-14,2023-08-21,commodities:GC=F,0.9704347976882411,-66,-4,-0.2949434424954246,1
2023-08-14,2023-08-21,commodities:HG=F,0.029565202311758763,-66,-4,-0.2949434424954246,1
2023-08-14,2023-08-21,commodities:SI=F,0.0,-66,-4,-0.2949434424954246,1
2023-08-21,2023-08-28,commodities:GC=F,0.8548586725786014,249,14,0.0038592184400671257,1
2023-08-21,2023-08-28,commodities:HG=F,0.0,249,14,0.0038592184400671257,1
2023-08-21,2023-08-28,commodities:SI=F,0.14514132742139862,249,14,0.0038592184400671257,1
2023-08-28,2023-09-05,commodities:GC=F,0.0,308,4,-0.008139013068133154,1
2023-08-28,2023-09-05,commodities:HG=F,1.0,308,4,-0.008139013068133154,1
2023-08-28,2023-09-05,commodities:SI=F,0.0,308,4,-0.008139013068133154,1
2023-09-05,2023-09-12,commodities:GC=F,0.9393104060207078,-45,-3,-0.24686053615756698,1
2023-09-05,2023-09-12,commodities:HG=F,0.06068959397929217,-45,-3,-0.24686053615756698,1
2023-09-05,2023-09-12,commodities:SI=F,0.0,-45,-3,-0.24686053615756698,1
2023-09-12,2023-09-19,commodities:GC=F,0.31316893840024634,197,8,-0.15661279006212736,1
2023-09-12,2023-09-19,commodities:HG=F,0.15400939175641096,197,8,-0.15661279006212736,1
2023-09-12,2023-09-19,commodities:SI=F,0.5328216698433426,197,8,-0.15661279006212736,1
2023-09-19,2023-09-26,commodities:GC=F,0.522129589877768,-132,-28,-0.3564579041332719,1
2023-09-19,2023-09-26,commodities:HG=F,0.4778704101222319,-132,-28,-0.3564579041332719,1
2023-09-19,2023-09-26,commodities:SI=F,0.0,-132,-28,-0.3564579041332719,1
2023-09-26,2023-10-03,commodities:GC=F,0.0,194,-3,-0.12280137188664456,1
2023-09-26,2023-10-03,commodities:HG=F,1.0,194,-3,-0.12280137188664456,1
2023-09-26,2023-10-03,commodities:SI=F,0.0,194,-3,-0.12280137188664456,1
2023-10-03,2023-10-10,commodities:GC=F,0.0,940,38,0.3883802912355204,1
2023-10-03,2023-10-10,commodities:HG=F,0.0,940,38,0.3883802912355204,1
2023-10-03,2023-10-10,commodities:SI=F,1.0,940,38,0.3883802912355204,1
2023-10-10,2023-10-17,commodities:GC=F,1.0,34,26,-0.1808910060084287,1
2023-10-10,2023-10-17,commodities:HG=F,0.0,34,26,-0.1808910060084287,1
2023-10-10,2023-10-17,commodities:SI=F,0.0,34,26,-0.1808910060084287,1
2023-10-17,2023-10-24,commodities:GC=F,0.0,387,7,0.04890681791729946,1
2023-10-17,2023-10-24,commodities:HG=F,1.0,387,7,0.04890681791729946,1
2023-10-17,2023-10-24,commodities:SI=F,0.0,387,7,0.04890681791729946,1
2023-10-24,2023-10-31,commodities:GC=F,0.0,309,19,-0.03115120255165308,1
2023-10-24,2023-10-31,commodities:HG=F,1.0,309,19,-0.03115120255165308,1
2023-10-24,2023-10-31,commodities:SI=F,0.0,309,19,-0.03115120255165308,1
2023-10-31,2023-11-07,commodities:GC=F,0.1496392245571063,42,4,-0.25256617204727977,1
2023-10-31,2023-11-07,commodities:HG=F,0.8503607754428938,42,4,-0.25256617204727977,1
2023-10-31,2023-11-07,commodities:SI=F,0.0,42,4,-0.25256617204727977,1
2023-11-07,2023-11-14,commodities:GC=F,0.46682048455879965,194,11,-0.13677545363739776,1
2023-11-07,2023-11-14,commodities:HG=F,0.22357626992429053,194,11,-0.13677545363739776,1
2023-11-07,2023-11-14,commodities:SI=F,0.3096032455169097,194,11,-0.13677545363739776,1
2023-11-14,2023-11-21,commodities:GC=F,0.28943527767845073,-83,24,-0.319245104951118,1
2023-11-14,2023-11-21,commodities:HG=F,0.7105647223215493,-83,24,-0.319245104951118,1
2023-11-14,2023-11-21,commodities:SI=F,0.0,-83,24,-0.319245104951118,1
2023-11-21,2023-11-28,commodities:GC=F,0.07547060155668521,333,10,0.06412926988259335,1
2023-11-21,2023-11-28,commodities:HG=F,0.9245293984433148,333,10,0.06412926988259335,1
2023-11-21,2023-11-28,commodities:SI=F,0.0,333,10,0.06412926988259335,1
2023-11-28,2023-12-05,commodities:GC=F,1.0,489,-14,0.19017671205670272,1
2023-11-28,2023-12-05,commodities:HG=F,0.0,489,-14,0.19017671205670272,1
2023-11-28,2023-12-05,commodities:SI=F,0.0,489,-14,0.19017671205670272,1
2023-12-05,2023-12-12,commodities:GC=F,0.24910047813055108,-74,7,-0.288160593617813,1
2023-12-05,2023-12-12,commodities:HG=F,0.7508995218694489,-74,7,-0.288160593617813,1
2023-12-05,2023-12-12,commodities:SI=F,0.0,-74,7,-0.288160593617813,1
2023-12-12,2023-12-19,commodities:GC=F,0.0,673,60,0.061219796580575914,1
2023-12-12,2023-12-19,commodities:HG=F,0.0,673,60,0.061219796580575914,1
2023-12-12,2023-12-19,commodities:SI=F,1.0,673,60,0.061219796580575914,1
2023-12-19,2023-12-27,commodities:GC=F,0.4544236059007766,13,16,-0.15481598232406668,1
2023-12-19,2023-12-27,commodities:HG=F,0.5455763940992234,13,16,-0.15481598232406668,1
2023-12-19,2023-12-27,commodities:SI=F,0.0,13,16,-0.15481598232406668,1
2023-12-27,2024-01-04,commodities:GC=F,0.0,420,-21,0.14394819795958796,1
2023-12-27,2024-01-04,commodities:HG=F,1.0,420,-21,0.14394819795958796,1
2023-12-27,2024-01-04,commodities:SI=F,0.0,420,-21,0.14394819795958796,1
2024-01-04,2024-01-11,commodities:GC=F,0.0,144,-4,-0.12914805709390798,1
2024-01-04,2024-01-11,commodities:HG=F,1.0,144,-4,-0.12914805709390798,1
2024-01-04,2024-01-11,commodities:SI=F,0.0,144,-4,-0.12914805709390798,1
2024-01-11,2024-01-19,commodities:GC=F,0.07775604138329005,306,7,0.058889620770141975,1
2024-01-11,2024-01-19,commodities:HG=F,0.8402920307392105,306,7,0.058889620770141975,1
2024-01-11,2024-01-19,commodities:SI=F,0.08195192787749946,306,7,0.058889620770141975,1
2024-01-19,2024-01-26,commodities:GC=F,0.5580548602250786,-39,9,-0.22883179567843187,1
2024-01-19,2024-01-26,commodities:HG=F,0.44194513977492134,-39,9,-0.22883179567843187,1
2024-01-19,2024-01-26,commodities:SI=F,0.0,-39,9,-0.22883179567843187,1
2024-01-26,2024-02-02,commodities:GC=F,0.0,163,-14,-0.10006927819617317,1
2024-01-26,2024-02-02,commodities:HG=F,0.8385315363167548,163,-14,-0.10006927819617317,1
2024-01-26,2024-02-02,commodities:SI=F,0.16146846368324522,163,-14,-0.10006927819617317,1
2024-02-02,2024-02-09,commodities:GC=F,0.5139778487444098,-203,-11,-0.3940047474513757,1
2024-02-02,2024-02-09,commodities:HG=F,0.48602215125559023,-203,-11,-0.3940047474513757,1
2024-02-02,2024-02-09,commodities:SI=F,0.0,-203,-11,-0.3940047474513757,1
2024-02-09,2024-02-16,commodities:GC=F,0.0,64,29,-0.21407229972715888,1
2024-02-09,2024-02-16,commodities:HG=F,0.7473667644898241,64,29,-0.21407229972715888,1
2024-02-09,2024-02-16,commodities:SI=F,0.25263323551017586,64,29,-0.21407229972715888,1
2024-02-16,2024-02-26,commodities:GC=F,0.7577520820907762,15,-2,-0.21440940305045725,1
2024-02-16,2024-02-26,commodities:HG=F,0.24224791790922384,15,-2,-0.21440940305045725,1
2024-02-16,2024-02-26,commodities:SI=F,0.0,15,-2,-0.21440940305045725,1
2024-02-26,2024-03-04,commodities:GC=F,0.0,431,23,0.10463899541663747,1
2024-02-26,2024-03-04,commodities:HG=F,0.6320228470349882,431,23,0.10463899541663747,1
2024-02-26,2024-03-04,commodities:SI=F,0.36797715296501166,431,23,0.10463899541663747,1
2024-03-04,2024-03-11,commodities:GC=F,0.9247850199038377,66,23,-0.23769082754547502,1
2024-03-04,2024-03-11,commodities:HG=F,0.0,66,23,-0.23769082754547502,1
2024-03-04,2024-03-11,commodities:SI=F,0.07521498009616238,66,23,-0.23769082754547502,1
2024-03-11,2024-03-18,commodities:GC=F,0.0,163,47,-0.11990094667366875,1
2024-03-11,2024-03-18,commodities:HG=F,1.0,163,47,-0.11990094667366875,1
2024-03-11,2024-03-18,commodities:SI=F,0.0,163,47,-0.11990094667366875,1
2024-03-18,2024-03-25,commodities:GC=F,0.8919919210138697,-85,6,-0.3120287684663129,1
2024-03-18,2024-03-25,commodities:HG=F,0.1080080789861302,-85,6,-0.3120287684663129,1
2024-03-18,2024-03-25,commodities:SI=F,0.0,-85,6,-0.3120287684663129,1
2024-03-25,2024-04-02,commodities:GC=F,0.0,171,21,-0.10621154543216159,1
2024-03-25,2024-04-02,commodities:HG=F,0.9125589625741051,171,21,-0.10621154543216159,1
2024-03-25,2024-04-02,commodities:SI=F,0.0874410374258949,171,21,-0.10621154543216159,1
2024-04-02,2024-04-09,commodities:GC=F,0.0,783,26,0.42703606035371455,1
2024-04-02,2024-04-09,commodities:HG=F,0.628149780048933,783,26,0.42703606035371455,1
2024-04-02,2024-04-09,commodities:SI=F,0.371850219951067,783,26,0.42703606035371455,1
2024-04-09,2024-04-16,commodities:GC=F,2.0467172388546078e-05,106,5,-0.2214139583574846,1
2024-04-09,2024-04-16,commodities:HG=F,0.9999795328276114,106,5,-0.2214139583574846,1
2024-04-09,2024-04-16,commodities:SI=F,0.0,106,5,-0.2214139583574846,1
2024-04-16,2024-04-23,commodities:GC=F,0.0,833,33,0.46653006918321777,1
2024-04-16,2024-04-23,commodities:HG=F,1.0,833,33,0.46653006918321777,1
2024-04-16,2024-04-23,commodities:SI=F,0.0,833,33,0.46653006918321777,1
2024-04-23,2024-04-30,commodities:GC=F,0.0,251,16,-0.10727149316353242,1
2024-04-23,2024-04-30,commodities:HG=F,0.9090081331789783,251,16,-0.10727149316353242,1
2024-04-23,2024-04-30,commodities:SI=F,0.09099186682102159,251,16,-0.10727149316353242,1
2024-04-30,2024-05-07,commodities:GC=F,1.0,-503,6,-0.7891908082546142,1
2024-04-30,2024-05-07,commodities:HG=F,0.0,-503,6,-0.7891908082546142,1
2024-04-30,2024-05-07,commodities:SI=F,0.0,-503,6,-0.7891908082546142,1
2024-05-07,2024-05-14,commodities:GC=F,0.9968888816958025,361,17,0.059441722253758045,1
2024-05-07,2024-05-14,commodities:HG=F,0.00311111830419748,361,17,0.059441722253758045,1
2024-05-07,2024-05-14,commodities:SI=F,0.0,361,17,0.059441722253758045,1
2024-05-14,2024-05-21,commodities:GC=F,1.0,-391,13,-0.7049113623691399,1
2024-05-14,2024-05-21,commodities:HG=F,0.0,-391,13,-0.7049113623691399,1
2024-05-14,2024-05-21,commodities:SI=F,0.0,-391,13,-0.7049113623691399,1
2024-05-21,2024-05-29,commodities:GC=F,0.0,1473,-1,0.8432966053754154,1
2024-05-21,2024-05-29,commodities:HG=F,0.7361422897347887,1473,-1,0.8432966053754154,1
2024-05-21,2024-05-29,commodities:SI=F,0.2638577102652114,1473,-1,0.8432966053754154,1
2024-05-29,2024-06-05,commodities:GC=F,1.0,-185,4,-0.5783172225489647,1
2024-05-29,2024-06-05,commodities:HG=F,0.0,-185,4,-0.5783172225489647,1
2024-05-29,2024-06-05,commodities:SI=F,0.0,-185,4,-0.5783172225489647,1
2024-06-05,2024-06-12,commodities:GC=F,0.0,1061,-27,0.372120660955039,1
2024-06-05,2024-06-12,commodities:HG=F,0.6781696482228423,1061,-27,0.372120660955039,1
2024-06-05,2024-06-12,commodities:SI=F,0.3218303517771577,1061,-27,0.372120660955039,1
2024-06-12,2024-06-20,commodities:GC=F,0.7685347622875633,452,31,-0.004081324045238994,1
2024-06-12,2024-06-20,commodities:HG=F,0.0,452,31,-0.004081324045238994,1
2024-06-12,2024-06-20,commodities:SI=F,0.2314652377124366,452,31,-0.004081324045238994,1
2024-06-20,2024-06-27,commodities:GC=F,0.0,200,-37,-0.5214137999819062,1
2024-06-20,2024-06-27,commodities:HG=F,1.0,200,-37,-0.5214137999819062,1
2024-06-20,2024-06-27,commodities:SI=F,0.0,200,-37,-0.5214137999819062,1
2024-06-27,2024-07-05,commodities:GC=F,0.0,2181,70,1.293838991051898,1
2024-06-27,2024-07-05,commodities:HG=F,0.0,2181,70,1.293838991051898,1
2024-06-27,2024-07-05,commodities:SI=F,1.0,2181,70,1.293838991051898,1
2024-07-05,2024-07-12,commodities:GC=F,1.0,-142,24,-0.5746723532553111,1
2024-07-05,2024-07-12,commodities:HG=F,0.0,-142,24,-0.5746723532553111,1
2024-07-05,2024-07-12,commodities:SI=F,0.0,-142,24,-0.5746723532553111,1
2024-07-12,2024-07-19,commodities:GC=F,1.0,-279,-11,-0.715278630301065,1
2024-07-12,2024-07-19,commodities:HG=F,0.0,-279,-11,-0.715278630301065,1
2024-07-12,2024-07-19,commodities:SI=F,0.0,-279,-11,-0.715278630301065,1
2024-07-19,2024-07-26,commodities:GC=F,0.9442003710747483,4,-5,-0.4317138435140883,1
2024-07-19,2024-07-26,commodities:HG=F,0.055799628925251615,4,-5,-0.4317138435140883,1
2024-07-19,2024-07-26,commodities:SI=F,0.0,4,-5,-0.4317138435140883,1
2024-07-26,2024-08-02,commodities:GC=F,0.046209969630074246,365,6,-0.3822598602431404,1
2024-07-26,2024-08-02,commodities:HG=F,0.9537900303699258,365,6,-0.3822598602431404,1
2024-07-26,2024-08-02,commodities:SI=F,0.0,365,6,-0.3822598602431404,1
2024-08-02,2024-08-09,commodities:GC=F,1.0,-167,12,-0.6033542491906552,1
2024-08-02,2024-08-09,commodities:HG=F,0.0,-167,12,-0.6033542491906552,1
2024-08-02,2024-08-09,commodities:SI=F,0.0,-167,12,-0.6033542491906552,1
2024-08-09,2024-08-16,commodities:GC=F,1.0,577,14,0.11837325539475212,1
2024-08-09,2024-08-16,commodities:HG=F,0.0,577,14,0.11837325539475212,1
2024-08-09,2024-08-16,commodities:SI=F,0.0,577,14,0.11837325539475212,1
2024-08-16,2024-08-23,commodities:GC=F,1.0,11,2,-0.4437718493239011,1
2024-08-16,2024-08-23,commodities:HG=F,0.0,11,2,-0.4437718493239011,1
2024-08-16,2024-08-23,commodities:SI=F,0.0,11,2,-0.4437718493239011,1
2024-08-23,2024-08-30,commodities:GC=F,1.0,29,-9,-0.4074035025976063,1
2024-08-23,2024-08-30,commodities:HG=F,0.0,29,-9,-0.4074035025976063,1
2024-08-23,2024-08-30,commodities:SI=F,0.0,29,-9,-0.4074035025976063,1
2024-08-30,2024-09-09,commodities:GC=F,1.0,134,4,-0.3015356561428435,1
2024-08-30,2024-09-09,commodities:HG=F,0.0,134,4,-0.3015356561428435,1
2024-08-30,2024-09-09,commodities:SI=F,0.0,134,4,-0.3015356561428435,1
2024-09-09,2024-09-16,commodities:GC=F,0.8040122555309716,-118,29,-0.5509284345452744,1
2024-09-09,2024-09-16,commodities:HG=F,0.1959877444690284,-118,29,-0.5509284345452744,1
2024-09-09,2024-09-16,commodities:SI=F,0.0,-118,29,-0.5509284345452744,1
2024-09-16,2024-09-23,commodities:GC=F,1.0,162,23,-0.2699915525573891,1
2024-09-16,2024-09-23,commodities:HG=F,0.0,162,23,-0.2699915525573891,1
2024-09-16,2024-09-23,commodities:SI=F,0.0,162,23,-0.2699915525573891,1
2024-09-23,2024-09-30,commodities:GC=F,0.7289471826131426,60,0,-0.3657999395752529,1
2024-09-23,2024-09-30,commodities:HG=F,0.27105281738685744,60,0,-0.3657999395752529,1
2024-09-23,2024-09-30,commodities:SI=F,0.0,60,0,-0.3657999395752529,1
2024-09-30,2024-10-07,commodities:GC=F,1.0,49,-8,-0.3574805866358047,1
2024-09-30,2024-10-07,commodities:HG=F,0.0,49,-8,-0.3574805866358047,1
2024-09-30,2024-10-07,commodities:SI=F,0.0,49,-8,-0.3574805866358047,1
2024-10-07,2024-10-14,commodities:GC=F,1.0,211,12,-0.18366446901866035,1
2024-10-07,2024-10-14,commodities:HG=F,0.0,211,12,-0.18366446901866035,1
2024-10-07,2024-10-14,commodities:SI=F,0.0,211,12,-0.18366446901866035,1
2024-10-14,2024-10-21,commodities:GC=F,0.7632355550674028,192,34,-0.12893657056567784,1
2024-10-14,2024-10-21,commodities:HG=F,0.0,192,34,-0.12893657056567784,1
2024-10-14,2024-10-21,commodities:SI=F,0.2367644449325972,192,34,-0.12893657056567784,1
2024-10-21,2024-10-28,commodities:GC=F,0.6583219659877673,606,-10,0.2164089708400216,1
2024-10-21,2024-10-28,commodities:HG=F,0.0,606,-10,0.2164089708400216,1
2024-10-21,2024-10-28,commodities:SI=F,0.3416780340122328,606,-10,0.2164089708400216,1
2024-10-28,2024-11-04,commodities:GC=F,0.41639637669832724,382,2,0.0729465847789874,1
2024-10-28,2024-11-04,commodities:HG=F,0.5476443059987435,382,2,0.0729465847789874,1
2024-10-28,2024-11-04,commodities:SI=F,0.03595931730292928,382,2,0.0729465847789874,1
2024-11-04,2024-11-11,commodities:GC=F,0.7673221397795557,18,-49,-0.2450291251400235,1
2024-11-04,2024-11-11,commodities:HG=F,0.23267786022044434,18,-49,-0.2450291251400235,1
2024-11-04,2024-11-11,commodities:SI=F,0.0,18,-49,-0.2450291251400235,1
2024-11-11,2024-11-18,commodities:GC=F,0.0,705,-2,0.1968773153813584,1
2024-11-11,2024-11-18,commodities:HG=F,1.0,705,-2,0.1968773153813584,1
2024-11-11,2024-11-18,commodities:SI=F,0.0,705,-2,0.1968773153813584,1
2024-11-18,2024-11-25,commodities:GC=F,0.3241057544577451,-371,-7,-0.724525298537143,1
2024-11-18,2024-11-25,commodities:HG=F,0.675894245542255,-371,-7,-0.724525298537143,1
2024-11-18,2024-11-25,commodities:SI=F,0.0,-371,-7,-0.724525298537143,1
2024-11-25,2024-12-03,commodities:GC=F,1.0,47,9,-0.25079334164717487,1
2024-11-25,2024-12-03,commodities:HG=F,0.0,47,9,-0.25079334164717487,1
2024-11-25,2024-12-03,commodities:SI=F,0.0,47,9,-0.25079334164717487,1
2024-12-03,2024-12-10,commodities:GC=F,0.09935745296554026,-852,19,-1.3041915375422708,1
2024-12-03,2024-12-10,commodities:HG=F,0.9006425470344598,-852,19,-1.3041915375422708,1
2024-12-03,2024-12-10,commodities:SI=F,0.0,-852,19,-1.3041915375422708,1
2024-12-10,2024-12-17,commodities:GC=F,1.0,564,-33,0.1328485525829484,1
2024-12-10,2024-12-17,commodities:HG=F,0.0,564,-33,0.1328485525829484,1
2024-12-10,2024-12-17,commodities:SI=F,0.0,564,-33,0.1328485525829484,1
2024-12-17,2024-12-24,commodities:GC=F,1.0,139,-6,-0.29224529194046023,1
2024-12-17,2024-12-24,commodities:HG=F,0.0,139,-6,-0.29224529194046023,1
2024-12-17,2024-12-24,commodities:SI=F,0.0,139,-6,-0.29224529194046023,1
2024-12-24,2025-01-02,commodities:GC=F,1.0,374,7,-0.05984832352588156,1
2024-12-24,2025-01-02,commodities:HG=F,0.0,374,7,-0.05984832352588156,1
2024-12-24,2025-01-02,commodities:SI=F,0.0,374,7,-0.05984832352588156,1
2025-01-02,2025-01-09,commodities:GC=F,0.7456446568352841,289,22,-0.1329845706614994,1
2025-01-02,2025-01-09,commodities:HG=F,0.11822066357263891,289,22,-0.1329845706614994,1
2025-01-02,2025-01-09,commodities:SI=F,0.1361346795920769,289,22,-0.1329845706614994,1
2025-01-09,2025-01-16,commodities:GC=F,0.0,550,31,0.061316442311733686,1
2025-01-09,2025-01-16,commodities:HG=F,1.0,550,31,0.061316442311733686,1
2025-01-09,2025-01-16,commodities:SI=F,0.0,550,31,0.061316442311733686,1
2025-01-16,2025-01-24,commodities:GC=F,0.8590949968578214,-164,8,-0.557768121117077,1
2025-01-16,2025-01-24,commodities:HG=F,0.14090500314217855,-164,8,-0.557768121117077,1
2025-01-16,2025-01-24,commodities:SI=F,0.0,-164,8,-0.557768121117077,1
2025-01-24,2025-01-31,commodities:GC=F,0.2898122834915687,-45,17,-0.4525792627527708,1
2025-01-24,2025-01-31,commodities:HG=F,0.7101877165084313,-45,17,-0.4525792627527708,1
2025-01-24,2025-01-31,commodities:SI=F,0.0,-45,17,-0.4525792627527708,1
2025-01-31,2025-02-07,commodities:GC=F,1.0,-108,11,-0.534022539328306,1
2025-01-31,2025-02-07,commodities:HG=F,0.0,-108,11,-0.534022539328306,1
2025-01-31,2025-02-07,commodities:SI=F,0.0,-108,11,-0.534022539328306,1
2025-02-07,2025-02-14,commodities:GC=F,0.0,635,-7,0.10359751367836618,1
2025-02-07,2025-02-14,commodities:HG=F,0.8907291021288771,635,-7,0.10359751367836618,1
2025-02-07,2025-02-14,commodities:SI=F,0.10927089787112286,635,-7,0.10359751367836618,1
2025-02-14,2025-02-24,commodities:GC=F,0.0,311,-15,-0.2249074177995548,1
2025-02-14,2025-02-24,commodities:HG=F,0.9129665938637515,311,-15,-0.2249074177995548,1
2025-02-14,2025-02-24,commodities:SI=F,0.08703340613624858,311,-15,-0.2249074177995548,1
2025-02-24,2025-03-03,commodities:GC=F,0.792600337353557,-70,0,-0.46422534308434127,1
2025-02-24,2025-03-03,commodities:HG=F,0.20739966264644308,-70,0,-0.46422534308434127,1
2025-02-24,2025-03-03,commodities:SI=F,0.0,-70,0,-0.46422534308434127,1
2025-03-03,2025-03-10,commodities:GC=F,0.5557268689894737,232,-1,-0.2980867880707506,1
2025-03-03,2025-03-10,commodities:HG=F,0.0,232,-1,-0.2980867880707506,1
2025-03-03,2025-03-10,commodities:SI=F,0.44427313101052623,232,-1,-0.2980867880707506,1
