period,expected_portfolio_return,realized_portfolio_return,objective,is_robust,kappa,delta,n_assets,n_invested,sum_w,money,expected_money
2024-01-08,0.00390112,0.02807557,0.00385782,0,0.00000000,0.57735027,40,2,1.00000000,1000.00000000,1000.00000000
2024-01-10,0.00334617,-0.00582862,0.00330608,0,0.00000000,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-01-12,0.00283794,0.00335891,0.00280255,0,0.00000000,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-01-17,0.00281043,0.00106642,0.00277781,0,0.00000000,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-01-19,0.00267188,0.01231893,0.00260948,0,0.00000000,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-01-23,0.00218564,0.00157037,0.00116084,0,0.00000000,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-01-25,0.00229410,0.00267355,0.00136000,0,0.00000000,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-01-29,0.00258655,0.00720543,0.00156382,0,0.00000000,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-01-31,0.00253833,-0.00953651,0.00133530,0,0.00000000,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-02-02,0.00200152,-0.00006293,0.00100885,0,0.00000000,0.57735027,40,16,1.00000000,1000.00000000,1000.00000000
2024-02-06,0.00227731,-0.00316537,0.00106670,0,0.00000000,0.57735027,40,12,1.00000000,1000.00000000,1000.00000000
2024-02-08,0.00194434,-0.00204937,0.00098748,0,0.00000000,0.57735027,40,14,1.00000000,1000.00000000,1000.00000000
2024-02-12,0.00215775,-0.00000992,0.00112922,0,0.00000000,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-02-14,0.00219959,0.00321014,0.00109417,0,0.00000000,0.57735027,40,16,1.00000000,1000.00000000,1000.00000000
2024-02-16,0.00224135,-0.00733156,0.00110378,0,0.00000000,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-02-21,0.00166242,-0.00544220,0.00059022,0,0.00000000,0.57735027,40,14,1.00000000,1000.00000000,1000.00000000
2024-02-23,0.00121145,0.00309143,0.00022370,0,0.00000000,0.57735027,40,14,1.00000000,1000.00000000,1000.00000000
2024-02-27,0.00153302,-0.00740692,0.00040095,0,0.00000000,0.57735027,40,20,1.00000000,1000.00000000,1000.00000000
2024-02-29,0.00156260,0.00227215,0.00031835,0,0.00000000,0.57735027,40,15,1.00000000,1000.00000000,1000.00000000
2024-03-04,0.00160146,-0.00112248,0.00036334,0,0.00000000,0.57735027,40,15,1.00000000,1000.00000000,1000.00000000
2024-03-06,0.00179338,0.00282369,0.00045817,0,0.00000000,0.57735027,40,22,1.00000000,1000.00000000,1000.00000000
2024-03-08,0.00191954,-0.00077932,0.00051514,0,0.00000000,0.57735027,40,16,1.00000000,1000.00000000,1000.00000000
2024-03-12,0.00194369,-0.00170916,0.00056534,0,0.00000000,0.57735027,40,18,1.00000000,1000.00000000,1000.00000000
2024-03-14,0.00203556,0.00025663,0.00064876,0,0.00000000,0.57735027,40,16,1.00000000,1000.00000000,1000.00000000
2024-03-18,0.00233287,0.00185805,0.00088649,0,0.00000000,0.57735027,40,15,1.00000000,1000.00000000,1000.00000000
2024-03-20,0.00239229,0.00999161,0.00093310,0,0.00000000,0.57735027,40,22,1.00000000,1000.00000000,1000.00000000
2024-03-22,0.00260201,-0.00480614,0.00095878,0,0.00000000,0.57735027,40,16,1.00000000,1000.00000000,1000.00000000
2024-03-26,0.00269709,-0.00091673,0.00092743,0,0.00000000,0.57735027,40,15,1.00000000,1000.00000000,1000.00000000
2024-03-28,0.00298827,0.00237801,0.00118031,0,0.00000000,0.57735027,40,17,1.00000000,1000.00000000,1000.00000000
2024-04-02,0.00306559,-0.00513441,0.00128388,0,0.00000000,0.57735027,40,17,1.00000000,1000.00000000,1000.00000000
2024-04-04,0.00297981,-0.00479490,0.00096449,0,0.00000000,0.57735027,40,16,1.00000000,1000.00000000,1000.00000000
2024-04-08,0.00294335,0.00194548,0.00083167,0,0.00000000,0.57735027,40,19,1.00000000,1000.00000000,1000.00000000
2024-04-10,0.00312847,-0.00634693,0.00086101,0,0.00000000,0.57735027,40,13,1.00000000,1000.00000000,1000.00000000
2024-04-12,0.00295900,-0.01860422,0.00068502,0,0.00000000,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-04-16,0.00301109,0.00191144,0.00048029,0,0.00000000,0.57735027,40,15,1.00000000,1000.00000000,1000.00000000
2024-04-18,0.00290641,0.00076979,0.00050345,0,0.00000000,0.57735027,40,14,1.00000000,1000.00000000,1000.00000000
2024-04-22,0.00285454,-0.00078068,0.00049819,0,0.00000000,0.57735027,40,20,1.00000000,1000.00000000,1000.00000000
2024-04-24,0.00317235,-0.00349008,0.00061164,0,0.00000000,0.57735027,40,18,1.00000000,1000.00000000,1000.00000000
2024-04-26,0.00032129,0.00022021,-0.01082459,1,9.88660025,0.57735027,40,12,1.00000000,1000.00000000,1000.00000000
2024-04-30,0.00029656,-0.00372608,-0.00963215,1,8.76034526,0.57735027,40,12,1.00000000,1000.00000000,1000.00000000
2024-05-02,0.00030854,0.00195908,-0.01243975,1,10.61985560,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-05-06,0.00036347,0.00035122,-0.01269352,1,10.67169589,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-05-08,0.00035951,-0.00035443,-0.01119642,1,9.40517217,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-05-10,0.00029783,0.00029046,-0.01095299,1,9.37331165,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-05-14,0.00027749,0.00096247,-0.00993846,1,8.77665620,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-05-16,0.00041368,0.00164665,-0.00878534,1,7.97897338,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-05-20,0.00038953,-0.00201556,-0.00849780,1,7.62797383,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-05-22,0.00037287,-0.00146090,-0.00785935,1,7.59648996,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-05-24,0.00034563,0.00074694,-0.00801401,1,7.64029676,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-05-29,0.00028259,-0.00146081,-0.00886041,1,8.39777493,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-05-31,0.00024224,0.00237441,-0.00809000,1,8.40588808,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-06-04,0.00025824,0.00122405,-0.00812123,1,8.36394935,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-06-06,0.00025840,0.00190166,-0.00799949,1,8.10438665,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-06-10,0.00013519,0.00047701,-0.00756829,1,7.29443117,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-06-12,0.00015493,0.00107035,-0.00749862,1,7.34860306,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-06-14,0.00018889,0.00028054,-0.00721842,1,7.05141421,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-06-18,0.00017522,0.00166164,-0.00734643,1,7.20748405,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-06-21,0.00019860,0.00012731,-0.00822467,1,7.89281863,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-06-25,0.00020746,-0.00092692,-0.00770997,1,7.38698056,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-06-27,0.00015891,0.00070097,-0.00787098,1,7.47502116,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-07-01,0.00017611,-0.00152870,-0.00829933,1,7.92555209,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-07-03,0.00011140,0.00155169,-0.00783353,1,7.27254895,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-07-08,0.00012623,-0.00023065,-0.00797029,1,7.21643339,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-07-10,0.00009295,0.00097356,-0.00843752,1,7.67637161,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-07-12,0.00013580,0.00135050,-0.00840171,1,7.79495171,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-07-16,0.00016350,0.00047782,-0.01113642,1,10.33471381,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-07-18,0.00016669,-0.00106629,-0.00744357,1,7.08967337,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-07-22,0.00009828,0.00021828,-0.00772157,1,7.23553210,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-07-24,0.00008339,0.00057992,-0.00751027,1,7.02062178,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-07-26,0.00007410,0.00438144,-0.00748581,1,7.00535554,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-07-30,0.00013001,-0.00180900,-0.00767467,1,7.00153363,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-08-01,0.00010600,0.00197080,-0.00850471,1,7.74023866,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-08-05,0.00014135,-0.00102634,-0.00885748,1,7.99912602,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-08-07,0.00012780,-0.00060876,-0.00669345,1,7.63396806,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-08-09,0.00009044,0.00028238,-0.00627993,1,7.01145003,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-08-13,0.00011308,0.00159996,-0.00602911,1,6.87700824,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-08-15,0.00015661,-0.00211404,-0.00614536,1,6.94730768,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-08-19,0.00013506,-0.00010738,-0.00688267,1,7.30722136,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-08-21,0.00013074,0.00124691,-0.00697836,1,7.42894541,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-08-23,0.00014864,0.00236065,-0.00670820,1,7.03367781,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-08-27,0.00020379,0.00058976,-0.00728790,1,7.77610891,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-08-29,0.00020760,0.00007727,-0.00683256,1,7.45930662,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-09-03,0.00020204,0.00065357,-0.00612143,1,6.64695465,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-09-05,0.00022549,0.00030240,-0.00619954,1,6.84992381,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-09-09,0.00024184,0.00043015,-0.00597893,1,6.84322373,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-09-11,0.00024750,-0.00075668,-0.00598452,1,6.87215555,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-09-13,0.00020984,0.00160794,-0.00631059,1,7.02745106,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-09-17,0.00022323,-0.00111629,-0.00635558,1,7.04582264,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-09-19,0.00019796,0.00086555,-0.00723819,1,7.95571431,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-09-23,0.00022326,0.00022919,-0.00737363,1,8.13227496,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-09-25,0.00022327,-0.00091056,-0.00724857,1,8.11918936,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-09-27,0.00020133,0.00173787,-0.00759420,1,8.52690611,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-10-01,0.00025474,0.00079601,-0.00691961,1,7.70620140,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-10-03,0.00033401,-0.00149950,-0.00653749,1,7.44868654,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-10-07,0.00030725,-0.00175054,-0.00645498,1,6.82449489,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-10-09,0.00026683,-0.00083114,-0.00681708,1,6.82585071,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-10-11,0.00028018,0.00104794,-0.00689771,1,6.79814653,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-10-15,0.00028780,0.00054153,-0.00778318,1,7.81001721,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-10-17,0.00029820,-0.00091321,-0.00772181,1,7.75682332,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-10-21,0.00028158,-0.00142834,-0.00821426,1,8.10900136,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-10-23,0.00028468,-0.00053036,-0.00750440,1,7.14479513,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-10-25,0.00024558,-0.00069202,-0.00757062,1,7.16376271,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-10-29,0.00022874,0.00011367,-0.00756264,1,7.20207123,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-10-31,0.00023343,0.00002808,-0.00700003,1,6.65360370,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-11-04,0.00024747,0.00072750,-0.00696946,1,6.67074470,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-11-06,0.00024205,-0.00073320,-0.00687666,1,6.74625602,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-11-08,0.00023477,-0.00063890,-0.00709177,1,6.94698843,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-11-12,0.00024234,-0.00118847,-0.00698004,1,6.88622655,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-11-14,0.00024710,-0.00192361,-0.00722869,1,7.00861981,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-11-18,0.00019893,0.00094601,-0.00746081,1,6.92486428,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-11-20,0.00022888,-0.00010476,-0.00794725,1,7.55413477,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-11-22,0.00019576,0.00028873,-0.00793456,1,7.54580664,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-11-26,0.00017690,0.00037945,-0.00935463,1,9.15378869,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-11-29,0.00019253,0.00132077,-0.01294567,1,13.01035975,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-12-03,0.00020788,0.00016635,-0.00798911,1,7.89746963,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-12-05,0.00018899,0.00015529,-0.00778493,1,7.68945229,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-12-09,0.00018306,-0.00128304,-0.00810075,1,8.34162209,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-12-11,0.00012938,-0.00019530,-0.00664512,1,6.92420244,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-12-13,0.00011973,-0.00069204,-0.00656650,1,6.82362900,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-12-17,0.00010677,0.00016317,-0.00644367,1,6.80083739,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-12-19,0.00010315,0.00110210,-0.00584735,1,6.85237961,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-12-23,0.00013879,-0.00071965,-0.00593806,1,6.87880710,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-12-26,0.00009547,0.00036486,-0.00608398,1,6.98488016,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-12-30,0.00009915,0.00110000,-0.00631443,1,7.28557121,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2025-01-02,0.00011521,-0.00022905,-0.00618385,1,6.93865361,0.57735027,40,7,1.00000000,999.77097201,1000.11522106
2025-01-06,0.00009036,0.00003476,-0.00608078,1,6.83805398,0.57735027,40,7,1.00000000,999.80572526,999.86131403
2025-01-08,0.00008107,0.00057487,-0.00607623,1,6.83569829,0.57735027,40,7,1.00000000,1000.38064404,999.88678539
2025-01-13,0.00009810,0.00017692,-0.00606548,1,7.23073481,0.57735027,40,8,1.00000000,1000.55764391,1000.47878340
2025-01-15,0.00010311,0.00264009,-0.00614160,1,7.36761073,0.57735027,40,8,1.00000000,1003.20269384,1000.66081712
2025-01-17,0.00013817,0.00001499,-0.00657826,1,7.13932402,0.57735027,40,8,1.00000000,1003.21772885,1003.34131500
2025-01-22,0.00011391,-0.00038325,-0.00628599,1,6.78409111,0.57735027,40,9,1.00000000,1002.83331783,1003.33201668
2025-01-24,0.00009978,0.00041163,-0.00608109,1,6.63340966,0.57735027,40,8,1.00000000,1003.24619806,1002.93338357
2025-01-28,0.00010497,-0.00004026,-0.00560981,1,6.54550770,0.57735027,40,7,1.00000000,1003.20580763,1003.35151122
2025-01-30,0.00013626,0.00067645,-0.00551709,1,6.53809185,0.57735027,40,8,1.00000000,1003.88465391,1003.34251075
