period,expected_portfolio_return,realized_portfolio_return,objective,is_robust,kappa,delta,n_assets,n_invested,sum_w,money,expected_money
2024-01-08,0.00390112,0.02807557,0.00385782,0,0.00000000,0.57735027,40,2,1.00000000,1000.00000000,1000.00000000
2024-01-10,0.00334617,-0.00582862,0.00330608,0,0.00000000,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-01-12,0.00283794,0.00335891,0.00280255,0,0.00000000,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-01-17,0.00281043,0.00106642,0.00277781,0,0.00000000,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-01-19,0.00267188,0.01231893,0.00260948,0,0.00000000,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-01-23,0.00218564,0.00157037,0.00116084,0,0.00000000,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-01-25,0.00229410,0.00267355,0.00136000,0,0.00000000,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-01-29,0.00258655,0.00720543,0.00156382,0,0.00000000,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-01-31,0.00253833,-0.00953651,0.00133530,0,0.00000000,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-02-02,0.00200152,-0.00006293,0.00100885,0,0.00000000,0.57735027,40,16,1.00000000,1000.00000000,1000.00000000
2024-02-06,0.00227731,-0.00316537,0.00106670,0,0.00000000,0.57735027,40,12,1.00000000,1000.00000000,1000.00000000
2024-02-08,0.00194434,-0.00204937,0.00098748,0,0.00000000,0.57735027,40,14,1.00000000,1000.00000000,1000.00000000
2024-02-12,0.00215775,-0.00000992,0.00112922,0,0.00000000,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-02-14,0.00219959,0.00321014,0.00109417,0,0.00000000,0.57735027,40,16,1.00000000,1000.00000000,1000.00000000
2024-02-16,0.00224135,-0.00733156,0.00110378,0,0.00000000,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-02-21,0.00166242,-0.00544220,0.00059022,0,0.00000000,0.57735027,40,14,1.00000000,1000.00000000,1000.00000000
2024-02-23,0.00121145,0.00309143,0.00022370,0,0.00000000,0.57735027,40,14,1.00000000,1000.00000000,1000.00000000
2024-02-27,0.00153302,-0.00740692,0.00040095,0,0.00000000,0.57735027,40,20,1.00000000,1000.00000000,1000.00000000
2024-02-29,0.00047209,-0.00041164,-0.03875128,1,49.10603205,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-03-04,0.00049527,-0.00191965,-0.03974281,1,50.17470246,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-03-06,0.00046816,0.00087156,-0.04662044,1,56.10647547,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-03-08,0.00043749,-0.00056405,-0.05394558,1,66.23242423,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-03-12,0.00044164,-0.00043426,-0.05507645,1,66.98580459,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-03-14,0.00050283,-0.00243882,-0.03842837,1,47.00499632,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-03-18,0.00049553,0.00062230,-0.05145356,1,61.67342770,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-03-20,0.00084469,0.00448677,-0.04571341,1,67.99488249,0.57735027,40,13,1.00000000,1000.00000000,1000.00000000
2024-03-22,0.00082180,-0.00218582,-0.06200645,1,75.72148767,0.57735027,40,12,1.00000000,1000.00000000,1000.00000000
2024-03-26,0.00071251,-0.00089808,-0.05322117,1,75.60564465,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-03-28,0.00061942,0.00059441,-0.04947064,1,70.28161866,0.57735027,40,12,1.00000000,1000.00000000,1000.00000000
2024-04-02,0.00101390,0.00121189,-0.04536114,1,69.69225132,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-04-04,0.00082192,0.00044139,-0.04111697,1,71.35303387,0.57735027,40,12,1.00000000,1000.00000000,1000.00000000
2024-04-08,0.00090177,-0.00039558,-0.02960900,1,66.24896555,0.57735027,40,12,1.00000000,1000.00000000,1000.00000000
2024-04-10,0.00082399,-0.00329102,-0.02531026,1,51.97509452,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-04-12,0.00061096,-0.00199823,-0.03680963,1,52.11164942,0.57735027,40,12,1.00000000,1000.00000000,1000.00000000
2024-04-16,0.00035194,-0.00050600,-0.03495092,1,49.68526604,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-04-18,0.00041857,0.00147281,-0.03783224,1,53.85680671,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-04-22,0.00029512,0.00152407,-0.04237622,1,57.32239080,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-04-24,0.00031235,0.00124474,-0.04760968,1,64.80623776,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-04-26,0.00042100,-0.00009368,-0.04556363,1,59.67366892,0.57735027,40,11,1.00000000,1000.00000000,1000.00000000
2024-04-30,0.00033635,-0.00524260,-0.04544876,1,60.38236581,0.57735027,40,13,1.00000000,1000.00000000,1000.00000000
2024-05-02,0.00045321,0.00187994,-0.05689500,1,60.88975689,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-05-06,0.00053700,0.00105497,-0.06053260,1,61.29516038,0.57735027,40,10,1.00000000,1000.00000000,1000.00000000
2024-05-08,0.00053200,-0.00027876,-0.05765300,1,58.06631257,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-05-10,0.00043603,0.00075157,-0.06573781,1,66.35184143,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-05-14,0.00037158,0.00081549,-0.06386219,1,66.20713970,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-05-16,0.00043970,0.00319058,-0.07420995,1,75.93670358,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-05-20,0.00043806,0.00048558,-0.07400978,1,81.03835638,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-05-22,0.00043244,-0.00107481,-0.07399125,1,81.00483394,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-05-24,0.00041286,0.00015668,-0.07212152,1,77.76959676,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-05-29,0.00036355,-0.00156724,-0.07419095,1,79.56119873,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-05-31,0.00027761,0.00271036,-0.07572064,1,79.89353707,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-06-04,0.00023394,0.00055950,-0.07624497,1,70.43688878,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-06-06,0.00022135,0.00199665,-0.07606464,1,70.44069842,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-06-10,0.00000116,0.00018993,-0.04569604,1,64.76971178,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-06-12,0.00002747,0.00152210,-0.03373756,1,47.36548264,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-06-14,0.00007776,0.00010017,-0.03292860,1,45.69594404,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-06-18,0.00003888,0.00170852,-0.03396741,1,47.81694169,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-06-21,0.00006903,0.00032917,-0.02963061,1,37.43576042,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-06-25,0.00005637,-0.00057719,-0.04080893,1,53.45936906,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-06-27,0.00004127,0.00102032,-0.03800407,1,48.68121934,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-07-01,0.00013510,-0.00009016,-0.03914626,1,53.30885493,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-07-03,0.00013823,0.00159210,-0.03780338,1,54.48321630,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-07-08,0.00015169,-0.00061379,-0.04067502,1,55.33258573,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-07-10,0.00007231,0.00097507,-0.04015225,1,54.53049344,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-07-12,0.00008761,0.00106188,-0.04529949,1,67.08424597,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-07-16,0.00011993,-0.00004591,-0.04878076,1,71.36202932,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-07-18,0.00009859,-0.00105939,-0.03986444,1,60.67959551,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-07-22,0.00005091,0.00012224,-0.04384675,1,61.61554297,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-07-24,0.00003644,0.00047018,-0.04350269,1,66.59981233,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-07-26,0.00001773,0.00132048,-0.03863858,1,59.43618859,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-07-30,0.00007238,-0.00287805,-0.03407424,1,54.95674725,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-08-01,0.00003423,-0.00038239,-0.03395971,1,54.67897185,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-08-05,0.00005073,-0.00138780,-0.03208353,1,51.42194630,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-08-07,0.00006927,-0.00067437,-0.03626176,1,51.81757652,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-08-09,0.00002631,0.00027035,-0.05316871,1,72.04044795,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-08-13,0.00005905,0.00173021,-0.04542701,1,63.22274229,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-08-15,0.00010696,-0.00211408,-0.04389132,1,56.78573880,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-08-19,0.00008266,0.00003506,-0.04055594,1,49.55222821,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-08-21,0.00008616,0.00139215,-0.04098371,1,50.03728014,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-08-23,0.00012310,0.00249511,-0.03631661,1,43.18584674,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-08-27,0.00020131,0.00050067,-0.04289678,1,44.58325664,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-08-29,0.00021857,0.00014997,-0.04774911,1,52.25863532,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-09-03,0.00021767,0.00064297,-0.04282609,1,48.25302437,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-09-05,0.00024710,0.00005958,-0.04475233,1,51.44459121,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-09-09,0.00024729,0.00058168,-0.04497552,1,51.48219879,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-09-11,0.00024769,-0.00083195,-0.04457829,1,52.14473292,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-09-13,0.00021300,0.00190246,-0.04349363,1,48.05212100,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-09-17,0.00023021,-0.00126587,-0.04414980,1,48.60832253,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-09-19,0.00019278,0.00066366,-0.04829661,1,49.54032981,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-09-23,0.00021974,0.00049833,-0.04937710,1,50.71352267,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-09-25,0.00023125,-0.00094924,-0.05226877,1,56.20309811,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-09-27,0.00021213,0.00167289,-0.05314031,1,54.26624095,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-10-01,0.00027877,0.00072535,-0.05342115,1,54.27717829,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-10-03,0.00037635,-0.00162808,-0.08616647,1,96.24355358,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-10-07,0.00037281,-0.00230840,-0.07824033,1,82.04171854,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-10-09,0.00030577,0.00022793,-0.09822634,1,90.65827725,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-10-11,0.00031446,0.00118409,-0.09348685,1,92.92870839,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-10-15,0.00032593,0.00009555,-0.08592516,1,91.19733433,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-10-17,0.00032321,-0.00095816,-0.08037265,1,85.15015822,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-10-21,0.00028869,-0.00139572,-0.08325687,1,86.08137451,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-10-23,0.00029016,-0.00068948,-0.07843653,1,88.22638524,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-10-25,0.00024884,-0.00088638,-0.07944140,1,89.07089896,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-10-29,0.00022467,0.00017556,-0.07786800,1,85.68035496,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-10-31,0.00021894,0.00031219,-0.07412725,1,82.27841932,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-11-04,0.00023741,0.00047216,-0.06898726,1,76.64828632,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-11-06,0.00023695,-0.00021644,-0.07164779,1,80.56446445,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-11-08,0.00024161,-0.00066256,-0.07298511,1,82.20102674,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-11-12,0.00024261,-0.00100133,-0.06404000,1,84.94884914,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-11-14,0.00024495,-0.00176327,-0.06182711,1,83.03443471,0.57735027,40,5,1.00000000,1000.00000000,1000.00000000
2024-11-18,0.00019828,0.00140204,-0.06442898,1,86.30443537,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-11-20,0.00023041,0.00013722,-0.06524667,1,79.75546679,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-11-22,0.00020102,0.00014167,-0.06581647,1,80.14557019,0.57735027,40,4,1.00000000,1000.00000000,1000.00000000
2024-11-26,0.00017143,0.00047131,-0.05260835,1,71.44640869,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-11-29,0.00016797,0.00131866,-0.05200047,1,71.20462327,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-12-03,0.00019521,-0.00006766,-0.04528875,1,58.81460257,0.57735027,40,6,1.00000000,1000.00000000,1000.00000000
2024-12-05,0.00017346,-0.00013769,-0.04697009,1,68.91192480,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-12-09,0.00016438,-0.00054010,-0.03775302,1,55.72465465,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-12-11,0.00013483,-0.00040636,-0.03458640,1,55.36752329,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-12-13,0.00012538,-0.00076313,-0.03455976,1,55.23472436,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-12-17,0.00008317,0.00013542,-0.03578230,1,57.81696183,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-12-19,0.00006216,0.00105716,-0.03777302,1,75.08546801,0.57735027,40,7,1.00000000,1000.00000000,1000.00000000
2024-12-23,0.00010768,-0.00055414,-0.02654201,1,52.19914441,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2024-12-26,0.00005350,0.00074810,-0.02324038,1,48.06785953,0.57735027,40,8,1.00000000,1000.00000000,1000.00000000
2024-12-30,0.00008548,0.00010883,-0.02397067,1,47.14265479,0.57735027,40,9,1.00000000,1000.00000000,1000.00000000
2025-01-02,0.00003435,-0.00037657,-0.01951181,1,39.09288079,0.57735027,40,9,1.00000000,999.62349974,1000.03434775
2025-01-06,0.00003284,-0.00003182,-0.01873337,1,37.40440533,0.57735027,40,9,1.00000000,999.59169569,999.65632793
2025-01-08,0.00002977,0.00001174,-0.02078324,1,41.76406335,0.57735027,40,10,1.00000000,999.60342994,999.62145806
2025-01-13,0.00005708,0.00069553,-0.01961337,1,39.69976994,0.57735027,40,10,1.00000000,1000.29892399,999.66049125
2025-01-15,0.00001872,0.00299916,-0.01315177,1,30.30168766,0.57735027,40,10,1.00000000,1003.30348546,1000.31764804
2025-01-17,0.00008605,-0.00070711,-0.02217063,1,36.37775808,0.57735027,40,8,1.00000000,1002.59428556,1003.38982036
2025-01-22,0.00009069,-0.00060925,-0.01954792,1,31.72921961,0.57735027,40,9,1.00000000,1001.98364066,1002.68521017
2025-01-24,0.00010026,0.00069534,-0.01706711,1,26.81763892,0.57735027,40,8,1.00000000,1002.68060436,1002.08410153
2025-01-28,0.00009668,0.00114047,-0.01628368,1,27.00457428,0.57735027,40,7,1.00000000,1003.82478868,1002.77754953
