period,asset,weight,expected_portfolio_return,realized_portfolio_return,objective,is_robust
2025-01-09,commodities:GC=F,0.0,0.2205391675233841,0.0122253894805908,0.21890453252279546,0
2025-01-09,commodities:HG=F,1.0,0.2205391675233841,0.0122253894805908,0.21890453252279546,0
2025-01-09,commodities:SI=F,0.0,0.2205391675233841,0.0122253894805908,0.21890453252279546,0
2025-01-13,commodities:GC=F,0.0,0.4747505784034729,0.0049008056521415,0.4734790946861504,0
2025-01-13,commodities:HG=F,1.0,0.4747505784034729,0.0049008056521415,0.4734790946861504,0
2025-01-13,commodities:SI=F,0.0,0.4747505784034729,0.0049008056521415,0.4734790946861504,0
2025-01-15,commodities:GC=F,0.0,1.019547462463379,0.0386372208595275,1.0095232521678248,0
2025-01-15,commodities:HG=F,0.0,1.019547462463379,0.0386372208595275,1.0095232521678248,0
2025-01-15,commodities:SI=F,1.0,1.019547462463379,0.0386372208595275,1.0095232521678248,0
2025-01-17,commodities:GC=F,0.0,-0.053645770996809,-0.0166899058967828,-0.0552961135362665,0
2025-01-17,commodities:HG=F,1.0,-0.053645770996809,-0.0166899058967828,-0.0552961135362665,0
2025-01-17,commodities:SI=F,0.0,-0.053645770996809,-0.0166899058967828,-0.0552961135362665,0
2025-01-22,commodities:GC=F,0.0,0.5044299960136414,-0.0023021753877401,0.4920642665661372,0
2025-01-22,commodities:HG=F,0.0,0.5044299960136414,-0.0023021753877401,0.4920642665661372,0
2025-01-22,commodities:SI=F,1.0,0.5044299960136414,-0.0023021753877401,0.4920642665661372,0
2025-01-24,commodities:GC=F,0.0,0.3240315318107605,0.0113460877910256,0.31272132157457433,0
2025-01-24,commodities:HG=F,0.0,0.3240315318107605,0.0113460877910256,0.31272132157457433,0
2025-01-24,commodities:SI=F,1.0,0.3240315318107605,0.0113460877910256,0.31272132157457433,0
2025-01-28,commodities:GC=F,0.0,0.9891695976257324,0.0155133260414004,0.978535946751725,0
2025-01-28,commodities:HG=F,0.0,0.9891695976257324,0.0155133260414004,0.978535946751725,0
2025-01-28,commodities:SI=F,1.0,0.9891695976257324,0.0155133260414004,0.978535946751725,0
2025-01-30,commodities:GC=F,0.0,0.3538419008255005,0.035411313176155,0.3436493742401194,0
2025-01-30,commodities:HG=F,0.0,0.3538419008255005,0.035411313176155,0.3436493742401194,0
2025-01-30,commodities:SI=F,1.0,0.3538419008255005,0.035411313176155,0.3436493742401194,0
2025-02-03,commodities:GC=F,0.0,0.6509056687355042,0.0081835528835654,0.6400636037376356,0
2025-02-03,commodities:HG=F,0.0,0.6509056687355042,0.0081835528835654,0.6400636037376356,0
2025-02-03,commodities:SI=F,1.0,0.6509056687355042,0.0081835528835654,0.6400636037376356,0
2025-02-05,commodities:GC=F,0.0,0.0954997539520263,0.0209646522998809,0.09082068974220542,0
