Date,EMB,HYG,IEF,LQD,SHY,TIP,TLT
2023-05-18,73.26962280273438,63.30487823486328,89.19307708740234,94.93932342529297,74.12628173828125,100.1356430053711,91.4082260131836
2023-05-19,73.26092529296875,63.37320327758789,88.8563232421875,94.82369232177734,74.0719223022461,99.89582824707031,90.76182556152344
2023-05-22,73.25223541259766,63.6550407409668,88.69251251220703,94.78812408447266,74.04476165771484,99.71133422851562,90.43864440917969
2023-05-23,73.33926391601562,63.321956634521484,88.83812713623047,94.98379516601562,74.03568267822266,100.01573181152344,90.69898986816406
2023-05-24,73.2174072265625,62.87785339355469,88.61060333251953,94.61022186279297,73.94512939453125,99.70209503173828,90.25011444091797
2023-05-25,73.02593231201172,62.83510208129883,88.05541229248047,94.29893493652344,73.78209686279297,99.25013732910156,90.02566528320312
2023-05-26,73.33057403564453,63.21946334838867,88.2192153930664,94.69918823242188,73.76398468017578,99.37004852294922,90.75286865234375
2023-05-30,73.88761901855469,63.49278259277344,88.91090393066406,95.4107437133789,73.90889739990234,99.76669311523438,91.65956115722656
2023-05-31,73.79187774658203,63.29634094238281,89.24769592285156,95.72203826904297,73.9813461303711,99.89582824707031,92.45856475830078
2023-06-01,74.2839584350586,63.67650604248047,89.49581909179688,96.015625,74.09664916992188,100.05586242675781,92.82129669189453
2023-06-02,74.17033386230469,64.00260162353516,88.78424072265625,95.75684356689453,73.8878402709961,99.56556701660156,91.80416870117188
2023-06-05,74.4150390625,63.951114654541016,88.75686645507812,95.55160522460938,73.906005859375,99.69505310058594,91.63313293457031
2023-06-06,74.5461654663086,64.0541000366211,88.81159973144531,95.7389907836914,73.86967468261719,99.75055694580078,92.17322540283203
2023-06-07,74.109130859375,63.702247619628906,88.16387939453125,94.88233184814453,73.81523132324219,99.28805541992188,90.8050308227539
2023-06-08,74.52867889404297,64.10560607910156,88.75686645507812,95.51591491699219,73.9332275390625,99.77833557128906,91.86717224121094
2023-06-09,74.44127655029297,64.12276458740234,88.43757629394531,95.26604461669922,73.79706573486328,99.50080108642578,91.74114227294922
2023-06-12,74.85206604003906,64.0541000366211,88.58354949951172,95.56946563720703,73.860595703125,99.58407592773438,92.01118469238281
2023-06-13,74.73844146728516,64.13133239746094,87.9540786743164,95.14114379882812,73.72439575195312,99.07527923583984,91.10205078125
2023-06-14,74.89576721191406,64.15709686279297,88.0726547241211,95.43560791015625,73.67900085449219,99.32506561279297,91.83116149902344
2023-06-15,75.28034973144531,64.46601104736328,88.75686645507812,96.26546478271484,73.8333511352539,99.95411682128906,92.71330261230469
2023-06-16,74.9831771850586,64.30298614501953,88.37370300292969,96.09595489501953,73.73348236083984,99.69505310058594,92.35321807861328
2023-06-20,75.01814270019531,64.13133239746094,88.63825988769531,96.4439468383789,73.76072692871094,99.90782165527344,92.9923324584961
2023-06-21,75.41144561767578,63.96830749511719,88.72037506103516,96.33686828613281,73.76072692871094,99.91709899902344,93.21737670898438
2023-06-22,75.12300872802734,63.77949523925781,88.21862030029297,95.837158203125,73.67900085449219,99.56556701660156,92.09217834472656
2023-06-23,75.2104263305664,63.66792297363281,88.58354949951172,96.10486602783203,73.74258422851562,99.80607604980469,93.01033020019531
2023-06-26,75.44642639160156,63.702247619628906,88.80248260498047,96.21194458007812,73.79706573486328,99.85234069824219,93.1093521118164
2023-06-27,75.44642639160156,63.91680145263672,88.49229431152344,96.10486602783203,73.68809509277344,99.57481384277344,92.86632537841797
2023-06-28,75.49884033203125,64.28581237792969,88.84809875488281,96.52427673339844,73.76982116699219,99.77833557128906,93.26238250732422
2023-06-29,75.09678649902344,64.1141586303711,87.93579864501953,95.79254913330078,73.58822631835938,99.12153625488281,91.57913970947266
2023-06-30,75.63871002197266,64.42311096191406,88.12739562988281,96.49748992919922,73.61547088623047,99.55630493164062,92.65928649902344
