Date,BTC-USD,ETH-USD,SOL-USD
2022-07-14,20569.919921875,1191.5262451171875,37.10782241821289
2022-07-15,20836.328125,1233.129150390625,37.41592788696289
2022-07-16,21190.31640625,1352.62646484375,39.57412338256836
2022-07-17,20779.34375,1338.6357421875,38.64472198486328
2022-07-18,22485.689453125,1578.7178955078125,43.746158599853516
2022-07-19,23389.43359375,1542.9752197265625,44.89987564086914
2022-07-20,23231.732421875,1520.20068359375,42.09366989135742
2022-07-21,23164.62890625,1576.74951171875,43.19059371948242
2022-07-22,22714.978515625,1537.4051513671875,40.61850357055664
2022-07-23,22465.478515625,1549.2974853515625,40.040977478027344
2022-07-24,22609.1640625,1599.4766845703125,41.00658416748047
2022-07-25,21361.701171875,1445.3834228515625,36.711997985839844
2022-07-26,21239.75390625,1441.8067626953125,36.190853118896484
2022-07-27,22930.548828125,1636.232666015625,40.3078498840332
2022-07-28,23843.88671875,1725.4681396484375,42.84526824951172
2022-07-29,23804.6328125,1727.406982421875,41.926998138427734
2022-07-30,23656.20703125,1695.969482421875,43.755889892578125
2022-07-31,23336.896484375,1681.517333984375,42.400203704833984
2022-08-01,23314.19921875,1635.19580078125,41.78648376464844
2022-08-02,22978.1171875,1632.9454345703125,39.7545051574707
2022-08-03,22846.5078125,1618.87451171875,38.54441833496094
2022-08-04,22630.95703125,1608.205810546875,38.83067321777344
2022-08-05,23289.314453125,1732.254638671875,40.561031341552734
2022-08-06,22961.279296875,1691.6580810546875,40.0570068359375
2022-08-07,23175.890625,1699.350830078125,40.6055908203125
2022-08-08,23809.486328125,1775.51611328125,42.17055130004883
2022-08-09,23164.318359375,1703.0250244140625,40.372623443603516
2022-08-10,23947.642578125,1851.74267578125,42.365867614746094
2022-08-11,23957.529296875,1881.22412109375,42.8217887878418
2022-08-12,24402.818359375,1957.2464599609375,45.33475875854492
2022-08-13,24424.068359375,1981.3365478515625,46.485347747802734
2022-08-14,24319.333984375,1936.802001953125,44.916568756103516
2022-08-15,24136.97265625,1904.2281494140625,43.82322311401367
2022-08-16,23883.291015625,1878.139404296875,43.15880584716797
2022-08-17,23335.998046875,1832.9996337890625,40.403053283691406
2022-08-18,23212.73828125,1847.0078125,39.545230865478516
2022-08-19,20877.552734375,1612.9873046875,35.8902587890625
2022-08-20,21166.060546875,1577.0037841796875,35.26973342895508
2022-08-21,21534.12109375,1619.3189697265625,36.533199310302734
2022-08-22,21398.908203125,1622.505859375,35.47438049316406
2022-08-23,21528.087890625,1662.7698974609375,35.6462516784668
2022-08-24,21395.01953125,1657.0592041015625,34.957916259765625
2022-08-25,21600.904296875,1696.45703125,35.316463470458984
2022-08-26,20260.01953125,1507.7828369140625,31.726362228393555
2022-08-27,20041.73828125,1491.39501953125,31.54243278503418
2022-08-28,19616.814453125,1430.54736328125,30.39228630065918
2022-08-29,20297.994140625,1553.037353515625,32.46529769897461
2022-08-30,19796.80859375,1523.8388671875,31.41205596923828
2022-08-31,20049.763671875,1553.6849365234375,31.47295570373535
2022-09-01,20127.140625,1586.1767578125,31.585678100585938
2022-09-02,19969.771484375,1577.220458984375,31.227930068969727
2022-09-03,19832.087890625,1556.8726806640625,31.10948371887207
2022-09-04,19986.712890625,1577.6416015625,32.106956481933594
2022-09-05,19812.37109375,1617.1832275390625,32.19464874267578
2022-09-06,18837.66796875,1561.74853515625,30.891742706298828
2022-09-07,19290.32421875,1629.9063720703125,32.71091842651367
2022-09-08,19329.833984375,1635.34765625,33.608646392822266
2022-09-09,21381.15234375,1719.08544921875,34.73976516723633
2022-09-10,21680.5390625,1776.2037353515625,35.12672805786133
2022-09-11,21769.255859375,1761.800048828125,34.96596145629883
2022-09-12,22370.44921875,1713.7652587890625,37.4241828918457
2022-09-13,20296.70703125,1580.7879638671875,33.430816650390625
2022-09-14,20241.08984375,1634.7550048828125,34.09157180786133
2022-09-15,19701.2109375,1471.6934814453125,33.04768371582031
2022-09-16,19772.583984375,1432.44775390625,32.208858489990234
2022-09-17,20127.576171875,1469.74169921875,33.75077819824219
2022-09-18,19419.505859375,1335.3291015625,31.05985450744629
2022-09-19,19544.12890625,1377.5413818359375,32.685302734375
2022-09-20,18890.7890625,1324.38818359375,31.433040618896484
2022-09-21,18547.400390625,1252.6077880859375,30.826377868652344
2022-09-22,19413.55078125,1327.68017578125,32.408905029296875
2022-09-23,19297.638671875,1328.259521484375,33.6766357421875
2022-09-24,18937.01171875,1317.9932861328125,33.462650299072266
2022-09-25,18802.09765625,1294.216796875,32.33536148071289
2022-09-26,19222.671875,1335.3201904296875,33.88055419921875
2022-09-27,19110.546875,1330.127685546875,32.75012969970703
2022-09-28,19426.720703125,1337.410888671875,33.23543930053711
2022-09-29,19573.05078125,1335.65234375,33.952449798583984
2022-09-30,19431.7890625,1327.9786376953125,33.21244430541992
2022-10-01,19312.095703125,1311.6444091796875,32.46939468383789
2022-10-02,19044.107421875,1276.093505859375,32.05569839477539
2022-10-03,19623.580078125,1323.439208984375,32.967620849609375
2022-10-04,20336.84375,1362.1265869140625,34.12247085571289
2022-10-05,20160.716796875,1352.837158203125,34.073883056640625
2022-10-06,19955.443359375,1351.70947265625,33.34281921386719
2022-10-07,19546.849609375,1332.5169677734375,33.00146484375
2022-10-08,19416.568359375,1315.50048828125,32.57793426513672
2022-10-09,19446.42578125,1322.604248046875,32.913883209228516
2022-10-10,19141.484375,1291.337646484375,31.970834732055664
2022-10-11,19051.41796875,1279.57568359375,30.77686882019043
2022-10-12,19157.4453125,1294.9063720703125,31.165485382080078
2022-10-13,19382.904296875,1288.1239013671875,30.544519424438477
2022-10-14,19185.65625,1297.422119140625,30.007417678833008
2022-10-15,19067.634765625,1274.8717041015625,29.575347900390625
2022-10-16,19268.09375,1306.296630859375,30.168840408325195
2022-10-17,19550.7578125,1331.713623046875,31.224876403808594
2022-10-18,19334.416015625,1310.447021484375,30.164331436157227
2022-10-19,19139.53515625,1285.7442626953125,28.900798797607422
2022-10-20,19053.740234375,1283.200927734375,28.08509635925293
2022-10-21,19172.46875,1299.9464111328125,28.10867691040039
2022-10-22,19208.189453125,1314.2991943359375,28.01386260986328
2022-10-23,19567.0078125,1363.447021484375,29.270071029663086
2022-10-24,19345.572265625,1344.99853515625,28.3100643157959
2022-10-25,20095.857421875,1461.6654052734375,30.93997573852539
2022-10-26,20770.44140625,1566.566650390625,31.28472137451172
2022-10-27,20285.8359375,1514.3748779296875,30.630624771118164
2022-10-28,20595.3515625,1555.4779052734375,32.111263275146484
2022-10-29,20818.4765625,1619.698486328125,32.85712814331055
2022-10-30,20635.603515625,1590.7833251953125,32.9659309387207
2022-10-31,20495.7734375,1572.7144775390625,32.61103820800781
2022-11-01,20485.2734375,1579.70458984375,32.2484245300293
2022-11-02,20159.50390625,1519.7117919921875,30.788076400756836
2022-11-03,20209.98828125,1531.541748046875,30.84387969970703
2022-11-04,21147.23046875,1645.0933837890625,33.780853271484375
2022-11-05,21282.69140625,1627.968017578125,36.76576232910156
2022-11-06,20926.486328125,1572.2347412109375,32.6835823059082
2022-11-07,20602.81640625,1568.59130859375,29.60134506225586
2022-11-08,18541.271484375,1332.8355712890625,24.152936935424805
2022-11-09,15880.7802734375,1100.1697998046875,13.94085693359375
2022-11-10,17586.771484375,1299.464599609375,17.681407928466797
2022-11-11,17034.29296875,1287.2210693359375,16.326745986938477
2022-11-12,16799.185546875,1255.268310546875,14.53900146484375
2022-11-13,16353.365234375,1221.8192138671875,13.164528846740723
2022-11-14,16618.19921875,1241.604248046875,14.00135612487793
2022-11-15,16884.61328125,1251.7362060546875,14.301294326782227
2022-11-16,16669.439453125,1215.6025390625,14.285508155822754
2022-11-17,16687.517578125,1200.80859375,13.638734817504883
2022-11-18,16697.77734375,1212.30029296875,13.247496604919434
2022-11-19,16711.546875,1218.4267578125,12.851014137268066
2022-11-20,16291.83203125,1142.4666748046875,12.252833366394043
2022-11-21,15787.2841796875,1108.35302734375,11.846208572387695
2022-11-22,16189.76953125,1135.1734619140625,12.435625076293945
2022-11-23,16610.70703125,1183.1995849609375,14.35151195526123
2022-11-24,16604.46484375,1203.983154296875,14.582350730895996
2022-11-25,16521.841796875,1198.9259033203125,14.063138008117676
2022-11-26,16464.28125,1205.89794921875,14.159193992614746
2022-11-27,16444.626953125,1195.126953125,14.115766525268555
2022-11-28,16217.322265625,1170.086181640625,13.404518127441406
2022-11-29,16444.982421875,1216.9012451171875,13.369733810424805
2022-11-30,17168.56640625,1295.6885986328125,14.115445137023926
2022-12-01,16967.1328125,1276.27392578125,13.480968475341797
2022-12-02,17088.66015625,1294.3033447265625,13.7156400680542
2022-12-03,16908.236328125,1243.3348388671875,13.302457809448242
2022-12-04,17130.486328125,1280.256591796875,13.718218803405762
2022-12-05,16974.826171875,1259.6767578125,13.8311128616333
2022-12-06,17089.50390625,1271.65380859375,14.288854598999023
2022-12-07,16848.126953125,1232.4375,13.5196533203125
2022-12-08,17233.474609375,1281.1163330078125,13.68922233581543
2022-12-09,17133.15234375,1264.2847900390625,13.580187797546387
2022-12-10,17128.724609375,1266.3841552734375,13.576995849609375
2022-12-11,17104.193359375,1263.8685302734375,13.427809715270996
2022-12-12,17206.4375,1274.6190185546875,13.318544387817383
2022-12-13,17781.318359375,1320.5491943359375,13.833986282348633
2022-12-14,17815.650390625,1309.3287353515625,14.140525817871094
2022-12-15,17364.865234375,1266.3538818359375,14.02151107788086
2022-12-16,16647.484375,1168.2593994140625,12.266606330871582
2022-12-17,16795.091796875,1188.1495361328125,12.504404067993164
2022-12-18,16757.9765625,1184.7152099609375,12.41312026977539
2022-12-19,16439.6796875,1167.60986328125,11.932655334472656
2022-12-20,16906.3046875,1217.70361328125,12.28051471710205
2022-12-21,16817.53515625,1213.5999755859375,12.128985404968262
2022-12-22,16830.341796875,1218.18212890625,11.794829368591309
2022-12-23,16796.953125,1220.159423828125,11.786166191101074
2022-12-24,16847.755859375,1221.1485595703125,11.444275856018066
2022-12-25,16841.986328125,1218.9620361328125,11.387903213500977
2022-12-26,16919.8046875,1226.974365234375,11.306611061096191
2022-12-27,16717.173828125,1212.7916259765625,11.085430145263672
2022-12-28,16552.572265625,1189.986083984375,9.755906105041504
2022-12-29,16642.341796875,1201.5953369140625,9.651782989501953
2022-12-30,16602.5859375,1199.2327880859375,9.880176544189453
2022-12-31,16547.49609375,1196.771240234375,9.961038589477539
2023-01-01,16625.080078125,1200.96484375,9.982172966003418
2023-01-02,16688.470703125,1214.6566162109375,11.272967338562012
2023-01-03,16679.857421875,1214.77880859375,13.344045639038086
2023-01-04,16863.23828125,1256.526611328125,13.435112953186035
2023-01-05,16836.736328125,1250.4385986328125,13.419329643249512
2023-01-06,16951.96875,1269.3790283203125,13.52584171295166
2023-01-07,16955.078125,1264.2703857421875,13.092267990112305
2023-01-08,17091.14453125,1287.3594970703125,14.31993293762207
2023-01-09,17196.5546875,1321.5389404296875,16.30246353149414
2023-01-10,17446.29296875,1336.5860595703125,16.19672393798828
2023-01-11,17934.896484375,1387.9327392578125,16.35941505432129
2023-01-12,18869.587890625,1417.9384765625,16.619043350219727
2023-01-13,19909.57421875,1451.6148681640625,18.28844451904297
2023-01-14,20976.298828125,1550.7069091796875,24.24945831298828
2023-01-15,20880.798828125,1552.4794921875,22.873306274414062
2023-01-16,21169.6328125,1576.83349609375,23.577564239501953
2023-01-17,21161.51953125,1567.8460693359375,22.884063720703125
2023-01-18,20688.78125,1515.5069580078125,20.85063362121582
2023-01-19,21086.79296875,1552.5565185546875,21.42676544189453
2023-01-20,22676.552734375,1659.754150390625,25.54827117919922
2023-01-21,22777.625,1627.1181640625,24.627838134765625
2023-01-22,22720.416015625,1628.382080078125,24.232789993286133
2023-01-23,22934.431640625,1628.2510986328125,24.357807159423828
2023-01-24,22636.46875,1556.604248046875,22.795673370361328
2023-01-25,23117.859375,1611.7110595703125,24.57144546508789
2023-01-26,23032.77734375,1603.10595703125,24.350696563720703
2023-01-27,23078.728515625,1598.156494140625,24.40785789489746
2023-01-28,23031.08984375,1572.43505859375,23.981801986694336
2023-01-29,23774.56640625,1646.1556396484375,26.132387161254883
2023-01-30,22840.138671875,1567.3265380859375,23.946321487426758
2023-01-31,23139.283203125,1586.535400390625,23.952547073364258
2023-02-01,23723.76953125,1641.792724609375,24.993358612060547
2023-02-02,23471.87109375,1643.2415771484375,24.265058517456055
2023-02-03,23449.322265625,1664.74560546875,24.680896759033203
2023-02-04,23331.84765625,1667.0592041015625,24.317745208740234
2023-02-05,22955.666015625,1631.6458740234375,23.493438720703125
2023-02-06,22760.109375,1616.2470703125,22.706388473510742
2023-02-07,23264.291015625,1672.0035400390625,23.861356735229492
2023-02-08,22939.3984375,1650.716796875,23.192670822143555
2023-02-09,21819.0390625,1546.438232421875,20.45212745666504
2023-02-10,21651.18359375,1514.869140625,20.130109786987305
2023-02-11,21870.875,1539.9267578125,20.830095291137695
2023-02-12,21788.203125,1515.03369140625,21.489978790283203
2023-02-13,21808.1015625,1507.1658935546875,20.79010009765625
2023-02-14,22220.8046875,1556.8751220703125,21.824953079223633
2023-02-15,24307.841796875,1673.7459716796875,23.883901596069336
2023-02-16,23623.474609375,1640.067626953125,22.285951614379883
2023-02-17,24565.6015625,1694.7833251953125,23.166757583618164
2023-02-18,24641.27734375,1691.8194580078125,23.478591918945312
2023-02-19,24327.642578125,1681.4361572265625,24.84075164794922
2023-02-20,24829.1484375,1702.6751708984375,26.181386947631836
2023-02-21,24436.353515625,1658.036376953125,24.948558807373047
2023-02-22,24188.84375,1643.231689453125,24.18134880065918
2023-02-23,23947.4921875,1651.0738525390625,23.900800704956055
2023-02-24,23198.126953125,1608.3731689453125,23.053035736083984
2023-02-25,23175.375,1594.9149169921875,22.523399353027344
2023-02-26,23561.212890625,1640.817138671875,23.256088256835938
2023-02-27,23522.87109375,1634.326416015625,22.692588806152344
2023-02-28,23147.353515625,1605.8951416015625,21.9163875579834
2023-03-01,23646.55078125,1663.4337158203125,22.506431579589844
2023-03-02,23475.466796875,1647.3193359375,21.984878540039062
2023-03-03,22362.6796875,1569.1676025390625,21.39935302734375
2023-03-04,22353.349609375,1566.9239501953125,20.966838836669922
2023-03-05,22435.513671875,1564.46875,20.97858428955078
2023-03-06,22429.7578125,1567.398681640625,20.635011672973633
2023-03-07,22219.76953125,1561.93310546875,20.244731903076172
2023-03-08,21718.080078125,1534.0882568359375,18.421194076538086
2023-03-09,20363.021484375,1438.6607666015625,17.308147430419922
2023-03-10,20187.244140625,1429.1580810546875,18.243642807006836
2023-03-11,20632.41015625,1482.61669921875,18.22584342956543
2023-03-12,22163.94921875,1590.29296875,20.310531616210938
2023-03-13,24197.533203125,1680.3089599609375,20.433712005615234
2023-03-14,24746.07421875,1703.507080078125,20.92803382873535
2023-03-15,24375.9609375,1656.1805419921875,19.29098129272461
2023-03-16,25052.7890625,1677.2154541015625,19.73054313659668
2023-03-17,27423.9296875,1792.485107421875,21.62910270690918
2023-03-18,26965.87890625,1761.65966796875,21.19590187072754
2023-03-19,28038.67578125,1785.5765380859375,21.90340232849121
2023-03-20,27767.236328125,1735.3212890625,22.176464080810547
2023-03-21,28175.81640625,1806.7607421875,22.618267059326172
2023-03-22,27307.4375,1737.717041015625,21.480485916137695
2023-03-23,28333.97265625,1816.4051513671875,22.216777801513672
2023-03-24,27493.28515625,1752.0447998046875,20.678855895996094
2023-03-25,27494.70703125,1743.7647705078125,20.446645736694336
2023-03-26,27994.330078125,1775.6767578125,20.97551918029785
2023-03-27,27139.888671875,1715.4608154296875,19.921674728393555
2023-03-28,27268.130859375,1772.78564453125,20.4706974029541
2023-03-29,28348.44140625,1793.0018310546875,21.111467361450195
2023-03-30,28033.5625,1792.7371826171875,20.55104637145996
2023-03-31,28478.484375,1822.0220947265625,21.170495986938477
2023-04-01,28411.03515625,1813.860595703125,20.97564125061035
2023-04-02,28199.30859375,1795.7081298828125,20.536975860595703
2023-04-03,27790.220703125,1810.297119140625,20.443050384521484
2023-04-04,28168.08984375,1871.005126953125,20.924619674682617
2023-04-05,28177.984375,1909.114013671875,20.966007232666016
2023-04-06,28044.140625,1872.922607421875,20.61012840270996
2023-04-07,27925.859375,1865.6361083984375,20.469940185546875
2023-04-08,27947.794921875,1849.4981689453125,20.036449432373047
2023-04-09,28333.05078125,1859.3878173828125,20.29946517944336
