Date,AEFES.IS,AGHOL.IS,AKBNK.IS,AKSA.IS,AKSEN.IS,ALARK.IS,ALTNY.IS,ANSGR.IS,ARCLK.IS,ASELS.IS,ASTOR.IS,BALSU.IS,BIMAS.IS,BINHO.IS,BRSAN.IS,BRYAT.IS,BSOKE.IS,BTCIM.IS,CANTE.IS,CCOLA.IS,CIMSA.IS,CLEBI.IS,CWENE.IS,DAPGM.IS,DOAS.IS,DOHOL.IS,DSTKF.IS,ECILC.IS,EFOR.IS,EGEEN.IS,EKGYO.IS,ENERY.IS,ENJSA.IS,ENKAI.IS,EREGL.IS,EUPWR.IS,FENER.IS,FROTO.IS,GARAN.IS,GENIL.IS,GESAN.IS,GLRMK.IS,GRSEL.IS,GRTHO.IS,GSRAY.IS,GUBRF.IS,HALKB.IS,HEKTS.IS,IEYHO.IS,ISCTR.IS,ISMEN.IS,KCAER.IS,KCHOL.IS,KONTR.IS,KRDMD.IS,KTLEV.IS,KUYAS.IS,MAGEN.IS,MAVI.IS,MGROS.IS,MIATK.IS,MPARK.IS,OBAMS.IS,ODAS.IS,OTKAR.IS,OYAKC.IS,PASEU.IS,PATEK.IS,PETKM.IS,PGSUS.IS,RALYH.IS,REEDR.IS,SAHOL.IS,SASA.IS,SISE.IS,SKBNK.IS,SOKM.IS,TABGD.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TOASO.IS,TRALT.IS,TRENJ.IS,TRMET.IS,TSKB.IS,TSPOR.IS,TTKOM.IS,TTRAK.IS,TUKAS.IS,TUPRS.IS,TUREX.IS,TURSG.IS,ULKER.IS,VAKBN.IS,VESTL.IS,YEOTK.IS,YKBNK.IS,ZOREN.IS
2022-01-03,2.722867012023926,3.8071393966674805,6.035902976989746,2.55403733253479,9.410781860351562,11.846490859985352,,1.5542525053024292,47.111175537109375,10.794636726379395,,,58.58262634277344,,27.68000030517578,353.11920166015625,2.140000104904175,0.4767740070819855,0.6834849715232849,87.80945587158203,3.9567315578460693,150.4645538330078,,,26.22416877746582,2.5777480602264404,,6.919088363647461,,1680.3338623046875,2.025845527648926,,10.480058670043945,12.44267463684082,12.552892684936523,,29.1200008392334,19.71853256225586,9.61745548248291,14.339798927307129,4.525000095367432,,,,1.821287989616394,77.80000305175781,4.639999866485596,4.273015975952148,0.8700000047683716,1.1419745683670044,4.310813903808594,,26.611026763916016,3.7326173782348633,8.765952110290527,,1.3975000381469727,1.0791646242141724,3.8624167442321777,36.911983489990234,2.8369228839874268,31.139999389648438,,1.3899999856948853,70.35761260986328,2.0061161518096924,,,8.079999923706055,18.373027801513672,2.4916210174560547,,11.701601028442383,1.4288849830627441,12.938172340393066,1.0208971500396729,12.462645530700684,,34.0,17.21781349182129,21.33515167236328,18.68537139892578,63.88384246826172,,,,1.4800000190734863,2.428705930709839,8.792076110839844,88.36678314208984,1.5277769565582275,15.93927001953125,1.100000023841858,0.5291531682014465,16.55694580078125,3.75,26.579999923706055,4.41979455947876,2.9704880714416504,1.0414340496063232
2022-01-04,2.660252094268799,3.7516307830810547,5.986495494842529,2.5456080436706543,9.531076431274414,11.855859756469727,,1.549462914466858,47.97134780883789,11.141253471374512,,,61.53675079345703,,27.920000076293945,364.0328063964844,2.240000009536743,0.46806401014328003,0.6861649751663208,87.955810546875,3.9668779373168945,160.29180908203125,,,26.735570907592773,2.677943229675293,,7.5431623458862305,,1731.677490234375,2.0530991554260254,,10.606228828430176,12.538880348205566,12.973611831665039,,29.200000762939453,19.93779945373535,9.592279434204102,13.842735290527344,4.454999923706055,,,,1.8158509731292725,80.0,4.599999904632568,4.596686840057373,0.8700000047683716,1.1342275142669678,4.215425968170166,,26.87485122680664,3.806830644607544,9.118072509765625,,1.3250000476837158,1.0660444498062134,3.851301908493042,40.593746185302734,2.8907690048217773,30.760000228881836,,1.3799999952316284,70.56460571289062,2.0379199981689453,,,8.1899995803833,19.498323440551758,2.417836904525757,,11.863887786865234,1.4879180192947388,13.311567306518555,1.0305283069610596,12.670988082885742,,35.720001220703125,17.713871002197266,22.272958755493164,19.287555694580078,65.23160552978516,,,,1.4800000190734863,2.669389009475708,9.022514343261719,88.05577087402344,1.5092589855194092,16.245983123779297,1.1050000190734863,0.5301810503005981,17.075220108032227,3.7300000190734863,27.059999465942383,4.356655120849609,2.944732427597046,1.0595990419387817
2022-01-05,2.7157108783721924,3.6903791427612305,6.044137477874756,2.5399885177612305,9.993751525878906,11.827744483947754,,1.5350937843322754,48.86933517456055,11.398740768432617,,,62.99109649658203,,27.860000610351562,365.32763671875,2.390000104904175,0.474837988615036,0.6995670199394226,88.73633575439453,3.979559898376465,162.3563690185547,,,26.949647903442383,2.7234861850738525,,7.506984710693359,,1667.4515380859375,2.080352544784546,,11.315939903259277,12.88808536529541,13.248368263244629,,29.1200008392334,20.43115234375,9.609064102172852,13.598892211914062,4.5,,,,1.821287989616394,80.69999694824219,4.630000114440918,4.537063121795654,0.8700000047683716,1.1559207439422607,4.1567254066467285,,27.631147384643555,3.9195237159729004,9.544323921203613,,1.3424999713897705,1.0671372413635254,3.8763105869293213,40.34829330444336,2.8907690048217773,30.579999923706055,,1.3799999952316284,70.62105560302734,2.0550458431243896,,,8.84000015258789,20.296260833740234,2.2721619606018066,,12.128666877746582,1.4919439554214478,13.451591491699219,1.0305283069610596,13.030852317810059,,36.599998474121094,18.18287467956543,23.347530364990234,20.03142547607422,68.38922119140625,,,,1.5,2.643862009048462,9.62519645690918,88.91105651855469,1.5092589855194092,17.146940231323242,1.1749999523162842,0.5301810503005981,17.047454833984375,3.7699999809265137,26.920000076293945,4.41979455947876,3.0134143829345703,1.0656540393829346
2022-01-06,2.703188419342041,3.753544807434082,6.027668476104736,2.517510414123535,10.03076457977295,11.462227821350098,,1.5183299779891968,48.58576202392578,11.51758098602295,,,62.67295837402344,,27.31999969482422,360.7032165527344,2.4600000381469727,0.47870901226997375,0.6995670199394226,91.85845947265625,4.0581865310668945,161.53053283691406,,,26.057668685913086,2.7234861850738525,,7.271825790405273,,1653.8221435546875,2.0530991554260254,,11.465767860412598,12.538881301879883,12.96502685546875,,30.31999969482422,20.26670265197754,9.634239196777344,13.317536354064941,4.517499923706055,,,,1.8321609497070312,79.44999694824219,4.610000133514404,4.457564830780029,0.8600000143051147,1.145074486732483,3.9952993392944336,,28.21156120300293,4.125670433044434,9.813047409057617,,1.340000033378601,1.0507372617721558,3.8457446098327637,40.49934387207031,2.7723069190979004,31.100000381469727,,1.3700000047683716,69.17212677001953,2.0550458431243896,,,9.380000114440918,20.869140625,2.3837831020355225,,12.470320701599121,1.4704769849777222,13.862327575683594,1.0208971500396729,13.523297309875488,,36.279998779296875,17.767988204956055,24.285341262817383,19.677200317382812,67.31100463867188,,,,1.5099999904632568,2.6073949337005615,9.545430183410645,87.47261810302734,1.5055550336837769,17.913713455200195,1.1610000133514404,0.5281261205673218,16.91788673400879,3.75,26.420000076293945,4.269838333129883,2.996243953704834,1.0595990419387817
2022-01-07,2.622682809829712,3.701864004135132,6.274703502655029,2.4739599227905273,9.965991020202637,11.499716758728027,,1.5255144834518433,48.86933517456055,11.616613388061523,,,66.08157348632812,,27.15999984741211,357.00372314453125,2.4200000762939453,0.48354798555374146,0.7220810055732727,93.90734100341797,4.261096477508545,163.51251220703125,,,25.843589782714844,2.7508127689361572,,7.398449897766113,,1656.99609375,2.125775098800659,,11.363253593444824,12.303369522094727,13.145334243774414,,30.0,20.117916107177734,9.860828399658203,13.1956148147583,4.449999809265137,,,,1.8321609497070312,82.3499984741211,4.670000076293945,4.488797187805176,0.8700000047683716,1.2008559703826904,3.976954936981201,,28.827146530151367,4.0981831550598145,10.748947143554688,,1.434999942779541,1.0441763401031494,3.9485576152801514,41.08464431762695,2.838460922241211,32.29999923706055,,1.3899999856948853,69.24739837646484,2.0428128242492676,,,9.449999809265137,20.664539337158203,2.2967560291290283,,12.649687767028809,1.4812099933624268,13.871661186218262,1.0497905015945435,13.542237281799316,,37.31999969482422,17.587602615356445,24.36349105834961,19.92515754699707,67.00294494628906,,,,1.5700000524520874,2.636568069458008,9.474525451660156,87.47261810302734,1.4814809560775757,17.913713455200195,1.2050000429153442,0.5291531682014465,17.12149429321289,3.809999942779541,26.540000915527344,4.348762512207031,3.185119152069092,1.0656540393829346
2022-01-10,2.6477291584014893,3.6540117263793945,6.241765975952148,2.4585063457489014,10.132553100585938,11.640297889709473,,1.5374886989593506,49.578269958496094,11.983037948608398,,,64.8544692993164,,27.260000228881836,361.90557861328125,2.4000000953674316,0.48548299074172974,0.7521010041236877,100.20035552978516,4.294067859649658,179.86375427246094,,,25.736553192138672,2.814573049545288,,7.28087043762207,,1657.8363037109375,2.198451280593872,,11.37902545928955,12.392702102661133,13.093816757202148,,30.899999618530273,19.78900909423828,9.852437973022461,13.223751068115234,4.452499866485596,,,,1.8321609497070312,81.9000015258789,4.71999979019165,4.440529823303223,0.8799999952316284,1.2070538997650146,3.9989683628082275,,28.704030990600586,4.087189197540283,10.702616691589355,,1.4225000143051147,1.0496435165405273,3.931885004043579,40.593746185302734,2.770768880844116,32.560001373291016,,1.3799999952316284,68.6828842163086,2.0379199981689453,,,9.649999618530273,21.646617889404297,2.151081085205078,,12.75218391418457,1.5160939693450928,13.909001350402832,1.0497905015945435,13.45700740814209,,38.5,17.623682022094727,26.082807540893555,20.474206924438477,65.50115966796875,,,,1.559999942779541,2.559988021850586,9.713826179504395,88.60004425048828,1.5351849794387817,17.932880401611328,1.1959999799728394,0.5394277572631836,17.09372901916504,3.819999933242798,27.059999465942383,4.277729511260986,3.1765336990356445,1.0717079639434814
2022-01-11,2.597637176513672,3.588932514190674,6.266469478607178,2.406526803970337,9.910469055175781,12.137027740478516,,1.5039609670639038,48.63302230834961,11.884004592895508,,,64.44544219970703,,26.68000030517578,352.3793029785156,2.380000114440918,0.4845159947872162,0.7531729936599731,102.44437408447266,4.261096477508545,179.9463348388672,,,26.16470718383789,2.805464506149292,,7.009533882141113,,1642.059814453125,2.1530284881591797,,10.992627143859863,12.376459121704102,13.634743690490723,,29.1200008392334,19.929967880249023,9.886005401611328,13.148722648620605,4.429999828338623,,,,1.8104139566421509,80.19999694824219,4.699999809265137,4.3099260330200195,0.8700000047683716,1.2070538997650146,3.936598539352417,,28.862323760986328,4.199881553649902,11.712646484375,,1.462499976158142,1.0408961772918701,3.837409019470215,40.21612548828125,2.6615378856658936,32.599998474121094,,1.3700000047683716,67.45976257324219,2.0134551525115967,,,9.449999809265137,21.605697631835938,1.969459056854248,,12.811972618103027,1.4852349758148193,13.778313636779785,1.0305283069610596,13.62746810913086,,38.060001373291016,17.596620559692383,26.27818489074707,20.474206924438477,63.57579040527344,,,,1.5700000524520874,2.4979939460754395,9.527703285217285,86.46183013916016,1.5074069499969482,17.952049255371094,1.1820000410079956,0.54045569896698,17.03820037841797,3.8299999237060547,26.760000228881836,4.194859027862549,3.2194597721099854,1.0717079639434814
2022-01-12,2.60121488571167,3.5334231853485107,6.2829389572143555,2.39528751373291,10.095539093017578,12.943038940429688,,1.513540267944336,48.72754669189453,11.963231086730957,,,65.39985656738281,,27.139999389648438,351.4544372558594,2.4100000858306885,0.4816119968891144,0.7558540105819702,104.49325561523438,4.4386420249938965,182.91929626464844,,,25.962522506713867,2.7963554859161377,,7.01857852935791,,1653.261962890625,2.1621134281158447,,11.331711769104004,12.222161293029785,13.55746841430664,,28.81999969482422,19.882984161376953,9.944750785827637,13.748950958251953,4.385000228881836,,,,1.7995409965515137,80.0,4.78000020980835,4.409298896789551,0.8600000143051147,1.2148010730743408,3.9732868671417236,,29.108558654785156,4.122920989990234,12.09256649017334,,1.4524999856948853,1.0299625396728516,3.8568596839904785,41.254573822021484,2.561537981033325,32.31999969482422,,1.3600000143051147,67.79847717285156,2.0134551525115967,,,9.550000190734863,21.339719772338867,1.9467560052871704,,12.846138000488281,1.4677929878234863,14.17971420288086,1.0305283069610596,14.205143928527832,,37.900001525878906,18.110719680786133,26.25864601135254,21.200368881225586,63.80683898925781,,,,1.5800000429153442,2.4432930946350098,9.687237739562988,85.6065444946289,1.5351849794387817,18.134159088134766,1.159000039100647,0.5681976079940796,17.11223793029785,3.8399999141693115,26.739999771118164,4.222481727600098,3.3310678005218506,1.0717079639434814
2022-01-13,2.617316246032715,3.498969554901123,6.225296974182129,2.350332021713257,10.539705276489258,13.524117469787598,,1.4871970415115356,51.23245620727539,12.032552719116211,,,64.03640747070312,,26.84000015258789,345.1652526855469,2.4600000381469727,0.4832249879837036,0.7697910070419312,108.29833984375,4.375232696533203,191.09490966796875,,,27.03289794921875,2.7872469425201416,,7.027623176574707,,1640.37939453125,2.1530284881591797,,11.055712699890137,12.059739112854004,13.574640274047852,,28.799999237060547,21.58231544494629,9.969927787780762,13.233129501342773,4.315000057220459,,,,1.7995409965515137,80.1500015258789,4.889999866485596,4.292891025543213,0.8799999952316284,1.2240978479385376,3.9512739181518555,,29.108558654785156,4.177893161773682,12.370555877685547,,1.465000033378601,1.0277762413024902,3.8568596839904785,40.5370979309082,2.530769109725952,32.29999923706055,,1.3799999952316284,67.87374114990234,2.0134551525115967,,,9.600000381469727,21.687538146972656,1.8843239545822144,,12.940092086791992,1.4248600006103516,14.049025535583496,1.0208971500396729,13.816869735717773,,38.779998779296875,17.822101593017578,28.114728927612305,20.970123291015625,63.9223518371582,,,,1.559999942779541,2.355772018432617,9.527703285217285,88.67779541015625,1.5296289920806885,18.124574661254883,1.1549999713897705,0.5712795257568359,16.9363956451416,3.8399999141693115,26.719999313354492,4.175127029418945,3.2709710597991943,1.047489047050476
2022-01-14,2.6477291584014893,3.5621349811553955,6.184124946594238,2.407931327819824,10.641493797302246,13.252321243286133,,1.5279093980789185,50.80709457397461,11.953327178955078,,,63.854610443115234,,26.8799991607666,343.7779846191406,2.450000047683716,0.4664509892463684,0.7933779954910278,114.44499969482422,4.499514102935791,187.4613037109375,,,29.73261833190918,2.814573049545288,,7.244692802429199,,1688.73583984375,2.207535982131958,,11.260740280151367,12.26276683807373,13.51453685760498,,29.020000457763672,21.347387313842773,9.953142166137695,13.655163764953613,4.34250020980835,,,,1.8049780130386353,82.9000015258789,5.150000095367432,4.301407814025879,0.8799999952316284,1.2333955764770508,3.9292614459991455,,29.108558654785156,4.147658348083496,12.240827560424805,,1.4450000524520874,1.0474573373794556,3.8207361698150635,40.461578369140625,2.64153790473938,32.5,,1.409999966621399,66.81997680664062,2.02079439163208,,,9.510000228881836,21.564777374267578,1.7745939493179321,,13.1450834274292,1.4396179914474487,14.067694664001465,1.0208971500396729,13.523297309875488,,38.2400016784668,17.48838996887207,27.567670822143555,20.75758934020996,62.99817657470703,,,,1.559999942779541,2.395885944366455,9.456799507141113,92.13783264160156,1.514814019203186,17.884958267211914,1.1649999618530273,0.5846369862556458,16.806827545166016,3.880000114440918,27.020000457763672,4.179074287414551,3.3310678005218506,1.047489047050476
